 ,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5
31,14.652,29.259,12.985,31.078,24.505,12.564,43.423,24.570,26.196,17.647
32,13.764,20.351,39.782,37.094,17.455,41.044,14.043,28.246,25.843,34.990
33,34.871,39.412,30.234,35.891,45.702,29.392,9.374,33.017,37.333,39.704
34,24.119,45.970,35.768,14.380,30.821,14.744,28.567,39.531,17.006,23.820
35,13.280,19.451,35.244,19.660,16.885,12.829,5.058,22.324,21.276,37.190
36,17.139,35.580,25.220,46.900,46.443,32.181,17.819,23.430,23.161,41.068
37,9.222,37.239,17.355,31.604,4.953,27.206,14.030,15.933,38.339,29.658
38,5.241,32.449,12.437,27.203,13.599,15.157,35.077,43.438,33.284,10.946
39,9.533,26.819,11.755,19.974,37.813,27.645,15.947,41.007,29.885,33.339
40,32.082,9.379,17.119,42.594,32.030,45.026,37.259,12.997,9.263,21.821
41,13.610,25.966,22.281,42.904,12.081,41.118,14.702,25.507,33.737,35.410
42,37.052,15.298,5.294,29.873,33.189,38.753,41.280,27.126,19.703,21.461
43,35.532,27.512,14.188,39.039,10.153,21.751,41.277,26.028,18.312,17.548
44,46.716,30.542,26.796,39.341,16.508,36.865,18.586,32.275,19.714,43.308
45,20.992,19.331,40.325,24.111,45.046,33.344,13.480,31.285,13.105,24.804
46,30.347,13.863,24.484,15.318,29.995,7.825,37.166,41.603,38.095,9.136
47,20.635,10.273,20.162,37.544,42.961,32.146,41.446,18.429,8.496,25.265
48,27.502,5.771,8.329,28.304,19.986,7.931,24.197,38.736,37.831,20.069
49,27.022,44.632,36.753,30.167,21.118,39.335,36.344,9.442,33.642,13.610
50,23.524,10.669,39.093,33.135,30.264,36.846,5.709,31.526,26.313,7.153
51,19.126,21.838,26.880,11.663,41.028,17.867,36.366,27.988,38.094,42.176
52,14.148,23.097,31.082,40.158,26.010,18.501,23.330,36.566,8.859,19.065
53,37.555,16.721,38.565,11.348,36.319,21.519,39.262,42.018,22.714,41.768
54,43.611,31.816,8.762,20.553,29.986,42.227,14.654,37.114,24.376,39.261
55,24.255,10.416,41.997,14.313,29.321,9.834,16.564,38.621,16.950,31.705
56,38.932,23.632,27.457,38.560,39.565,11.201,35.394,22.790,42.179,29.623
57,34.149,14.171,14.993,35.271,14.421,30.900,28.641,47.070,10.258,35.289
58,16.300,9.204,45.168,22.046,44.540,29.644,27.728,12.400,16.136,42.000
59,12.830,26.032,32.190,6.705,27.676,36.150,40.979,15.089,37.961,36.144
60,22.520,10.554,16.099,12.040,32.323,40.173,20.332,21.463,13.779,30.884
61,10.811,40.412,17.343,23.130,19.600,37.426,7.454,17.762,28.431,44.553
62,38.909,11.694,19.783,36.587,37.884,40.631,28.567,35.024,11.281,22.191
63,8.037,32.428,23.542,41.373,22.046,14.416,10.015,14.113,25.238,39.864
64,14.511,26.682,22.241,38.896,12.353,38.555,23.084,18.119,32.387,46.788
65,8.012,34.477,30.287,39.150,5.915,20.320,29.844,38.229,15.365,10.416
66,43.943,34.718,38.677,14.301,22.680,8.803,41.422,34.675,37.587,30.059
67,11.156,33.788,33.275,40.449,41.435,22.093,32.501,36.400,24.711,46.336
68,13.003,29.917,45.655,18.798,33.887,43.619,6.258,23.877,46.190,32.126
69,20.841,11.000,28.276,17.664,46.271,26.599,45.049,21.077,28.262,8.979
70,33.211,22.135,33.396,40.659,20.321,7.075,8.606,34.896,27.201,5.740
71,33.154,15.802,38.830,14.149,34.638,44.447,11.784,24.766,38.609,15.780
72,26.913,18.386,6.978,27.088,26.664,13.073,36.469,24.708,32.212,33.371
73,28.247,39.159,30.079,36.777,14.398,35.475,32.129,46.435,39.080,30.233
74,15.643,34.523,45.761,31.232,24.719,37.536,37.586,29.578,9.100,18.180
75,41.034,28.018,31.100,8.097,28.835,8.575,12.012,11.343,42.373,19.088
76,23.463,43.011,41.790,11.076,38.175,28.424,35.556,44.588,25.225,14.537
77,44.478,24.284,4.390,25.535,19.421,10.833,38.561,21.605,17.382,31.970
78,13.910,13.914,26.651,33.975,40.485,38.578,27.673,46.521,14.177,39.223
79,32.428,7.089,14.495,41.315,29.516,38.446,6.677,29.736,24.480,46.671
80,17.657,40.746,7.149,26.334,35.513,11.914,36.545,37.180,19.700,9.802
81,10.336,14.707,35.344,32.147,8.760,17.717,23.023,17.789,31.707,39.123
82,34.740,35.491,44.100,20.047,32.267,6.584,31.484,17.045,32.844,30.406
83,42.262,20.914,17.828,8.920,42.116,14.297,14.140,15.202,37.344,34.446
84,30.944,19.311,38.909,25.328,17.491,38.412,36.349,37.953,9.504,30.396
85,24.527,42.646,26.346,45.538,14.481,25.023,36.529,13.583,12.908,20.869
86,17.440,43.275,40.458,23.229,17.960,14.350,41.562,19.346,7.398,18.792
87,36.958,8.327,41.806,33.422,42.609,23.734,40.138,25.635,40.437,15.090
88,36.616,36.613,31.908,36.525,18.634,19.642,38.456,32.968,18.257,44.038
89,35.270,16.976,10.110,12.230,41.059,14.245,29.954,18.144,13.946,41.815
90,42.641,14.181,28.264,45.511,36.411,17.421,15.546,14.494,38.864,22.789
91,26.237,38.290,36.562,32.089,35.231,9.317,38.737,38.186,34.078,35.708
92,18.094,42.135,27.256,18.822,22.125,38.597,35.990,36.499,21.089,39.077
93,4.820,31.452,25.545,46.375,13.078,36.056,29.632,11.355,39.336,12.067
94,25.755,19.290,23.478,8.871,27.767,46.392,45.770,22.350,35.325,14.379
95,24.987,14.683,13.082,26.886,29.595,32.864,34.181,41.381,41.157,14.920
96,7.959,33.983,13.821,16.477,40.642,17.652,27.219,7.394,26.075,18.290
97,35.278,8.620,30.661,36.998,31.024,6.082,15.175,25.524,11.561,20.660
98,41.733,30.423,30.350,44.323,22.133,39.269,19.596,8.979,19.222,17.424
99,41.790,26.201,33.437,19.507,33.870,9.971,11.270,29.668,33.795,13.302
100,12.118,33.799,12.632,16.822,12.091,23.876,36.356,29.501,35.664,12.431
101,37.067,13.194,30.930,8.649,18.282,32.011,36.637,41.554,9.818,25.472
102,37.811,11.393,42.655,29.728,34.138,21.945,18.361,43.496,7.416,21.239
103,20.062,44.352,25.784,6.422,34.726,37.835,22.060,17.353,15.018,9.649
104,44.159,19.567,31.141,35.949,13.917,22.749,7.537,20.287,42.248,23.046
105,29.408,8.929,33.889,14.995,11.465,26.000,45.402,25.874,16.025,24.640
106,8.593,16.329,44.528,20.177,9.440,28.037,16.414,33.891,13.303,24.877
107,14.483,11.104,14.793,10.820,11.436,17.901,7.835,19.357,31.599,7.316
108,15.836,18.683,16.761,25.490,37.728,18.466,20.501,21.542,35.359,25.794
109,6.209,19.131,33.944,11.321,19.675,10.306,38.394,34.279,29.948,18.828
110,37.581,28.823,27.515,14.018,14.749,15.581,25.561,38.269,16.861,18.882
111,28.591,12.247,15.583,23.595,12.586,18.948,35.899,26.386,11.796,36.726
112,13.411,25.188,9.585,21.778,21.714,40.247,9.762,14.580,12.218,14.156
113,16.093,26.553,28.849,9.235,38.313,28.697,18.189,34.097,40.319,10.757
114,22.390,35.446,29.981,34.511,6.170,33.339,23.015,9.398,40.362,21.678
115,9.548,25.048,20.806,9.877,16.935,38.316,34.719,27.275,8.354,35.285
116,28.445,46.334,34.815,23.856,38.182,40.325,34.705,29.145,25.834,12.572
117,8.216,15.097,22.234,38.935,32.050,21.293,12.188,26.381,42.501,26.237
118,9.111,30.635,46.473,30.387,33.079,32.964,19.127,39.938,21.276,14.903
119,8.953,19.194,23.487,13.277,16.523,26.291,11.603,34.452,27.086,15.880
120,41.774,24.533,40.455,23.855,13.293,20.851,22.723,12.968,30.942,17.464
121,45.899,23.222,16.426,12.672,15.854,24.437,28.176,6.783,40.278,11.579
122,45.444,30.334,39.138,41.984,36.177,25.740,12.124,37.203,37.269,31.856
123,45.080,20.131,22.371,12.719,32.581,9.448,18.137,41.546,7.783,31.954
124,24.102,18.613,10.931,21.260,18.746,13.931,41.561,31.688,25.250,37.995
125,36.998,37.993,16.858,31.375,15.790,14.961,36.266,16.200,13.204,26.113
126,34.145,37.969,6.221,26.355,38.002,11.710,20.769,19.759,41.876,20.302
127,41.766,37.502,18.437,21.315,27.504,12.450,9.797,27.667,11.145,30.130
128,11.039,16.456,36.855,8.253,8.195,25.835,29.197,15.701,37.105,41.134
129,45.916,25.960,21.291,14.653,10.788,17.669,11.438,40.923,22.937,34.753
130,19.669,15.288,31.788,10.630,8.371,17.467,7.676,22.613,9.790,31.974
131,27.820,8.089,36.721,34.337,18.131,12.875,15.640,42.687,37.177,25.195
132,19.256,19.206,16.084,43.015,39.895,28.455,33.074,35.276,14.024,26.733
133,6.940,32.396,40.380,33.153,12.796,35.185,34.130,44.227,36.706,27.900
134,30.783,42.527,37.147,11.849,11.173,20.981,10.222,26.968,37.292,23.535
135,10.802,28.047,34.111,31.081,13.552,32.988,33.984,7.569,29.732,36.914
136,6.206,18.903,22.147,45.275,35.361,16.704,16.634,16.430,11.890,38.386
137,43.232,24.673,21.464,10.528,10.305,23.535,21.691,19.451,26.279,39.196
138,41.467,38.668,44.368,19.148,36.488,9.176,40.684,17.778,19.540,16.537
139,15.270,9.819,26.228,10.743,29.852,46.792,16.418,21.484,37.046,40.329
140,23.780,42.276,12.837,35.908,39.956,12.004,36.280,23.283,11.618,19.781
141,15.087,18.031,30.977,10.440,22.806,44.898,42.716,21.329,12.460,24.565
142,34.457,12.167,44.913,27.016,26.205,16.613,21.148,19.357,6.724,33.322
143,43.836,27.879,35.572,16.072,25.177,38.859,37.719,39.915,33.084,41.870
144,41.062,37.445,28.209,15.345,15.631,22.828,31.141,15.901,19.405,39.705
145,38.962,39.942,37.004,37.357,9.748,32.070,30.650,46.539,17.111,36.167
146,36.896,44.086,14.259,20.405,40.513,12.592,22.128,9.104,11.160,36.110
147,17.587,35.181,5.478,21.696,43.302,18.934,36.578,30.497,35.783,17.743
148,4.275,27.829,12.880,19.421,11.146,27.375,26.707,19.145,27.211,38.562
149,26.659,17.551,16.614,25.974,14.035,34.957,7.537,19.708,17.211,8.072
150,8.595,27.482,42.751,24.658,36.799,11.776,41.337,27.899,34.967,27.013
151,21.109,7.297,19.175,23.231,25.571,16.680,37.776,38.493,24.678,35.254
152,25.386,11.943,42.443,26.886,32.873,31.949,30.317,17.028,34.361,31.507
153,36.546,19.885,28.699,16.638,34.268,32.720,11.852,39.325,35.054,21.301
154,33.594,46.326,18.236,16.988,20.085,39.160,16.821,43.765,5.865,23.002
155,36.834,31.027,25.867,35.882,5.831,31.176,9.897,22.750,33.953,22.879
156,9.795,20.167,11.343,24.968,32.474,43.149,37.424,15.573,8.164,33.516
157,29.347,34.785,17.075,30.478,43.771,15.847,23.745,40.932,17.186,39.400
158,31.568,14.445,35.849,10.245,37.598,12.358,12.553,28.152,42.090,18.120
159,26.890,40.889,40.493,32.225,19.254,20.590,32.601,42.179,30.447,35.989
160,29.098,11.710,20.792,17.900,6.254,23.414,20.440,7.079,22.661,18.120
161,12.324,11.782,27.012,38.773,17.694,35.761,36.782,41.527,20.235,12.502
162,34.287,31.482,33.270,22.595,41.297,19.315,39.731,28.316,32.653,8.777
163,28.551,16.491,16.877,23.047,34.679,32.578,13.703,37.464,16.619,26.599
164,16.969,33.743,5.903,22.169,36.095,29.025,9.496,15.441,25.548,34.704
165,9.371,18.262,14.865,14.840,32.386,38.754,23.102,11.231,30.952,38.536
166,38.413,37.629,34.659,26.093,5.882,24.295,9.838,22.895,3.939,26.589
167,24.765,38.109,18.531,22.478,35.202,10.278,40.824,25.467,42.895,15.833
168,30.297,8.795,44.038,18.396,30.086,6.148,26.733,6.351,38.137,17.135
169,43.104,30.201,7.266,28.379,20.137,15.568,8.553,37.613,45.202,22.561
170,12.991,29.963,27.351,40.416,6.687,29.200,44.859,31.408,8.203,36.869
171,29.121,32.945,25.557,46.757,17.988,16.161,32.159,40.326,27.133,44.948
172,11.764,13.988,21.353,11.382,40.823,35.348,13.435,24.378,28.842,35.164
173,9.185,20.487,22.895,14.846,11.513,16.693,28.819,46.908,34.943,34.978
174,41.025,27.454,21.552,40.457,30.716,16.432,26.916,35.077,37.530,42.224
175,30.402,7.973,20.118,32.586,18.132,29.497,33.985,35.505,20.151,11.880
176,39.000,30.551,15.254,31.827,24.675,39.288,40.442,11.937,34.324,12.291
177,38.911,15.782,10.709,30.412,22.459,39.334,37.616,25.467,20.344,38.040
178,24.426,15.633,26.872,9.185,24.139,43.967,13.390,21.667,45.135,19.875
179,14.213,20.829,30.430,39.978,28.653,46.802,40.473,27.357,33.271,22.516
180,44.823,18.336,15.704,20.570,29.830,15.714,22.503,35.557,22.209,34.689
181,12.721,15.405,12.233,27.339,38.626,25.185,46.006,24.406,14.655,12.874
182,10.644,18.127,6.483,21.029,16.256,19.298,20.740,35.278,10.341,32.497
183,8.030,15.505,44.771,33.514,19.407,7.970,37.199,30.933,16.591,10.997
184,14.484,38.372,45.142,23.748,21.406,7.053,45.755,27.592,25.036,11.763
185,16.851,20.297,38.224,26.843,38.525,16.877,11.169,37.863,17.761,23.642
186,9.016,33.685,41.746,22.494,24.856,10.678,19.490,19.197,22.915,39.924
187,29.776,15.582,15.662,17.875,6.283,34.145,39.707,26.870,6.205,31.759
188,35.821,44.108,16.929,19.907,15.754,11.296,40.293,15.225,33.318,32.173
189,18.523,22.785,27.681,39.318,14.666,25.477,43.623,28.498,32.290,12.516
190,17.418,35.638,26.059,41.595,24.608,7.242,5.095,26.079,35.459,12.464
191,17.725,25.865,35.516,36.880,33.984,43.757,18.456,31.877,41.720,25.374
192,32.641,40.832,21.134,42.451,16.492,43.186,34.461,7.398,13.847,28.836
193,24.633,42.889,27.817,8.568,43.784,17.158,4.909,29.772,21.926,9.265
194,35.348,9.845,13.704,28.876,15.518,19.654,27.387,13.332,23.839,39.434
195,34.497,24.284,8.169,35.435,8.577,25.228,14.403,40.203,32.894,19.203
196,39.828,32.999,30.585,14.240,11.340,18.339,13.025,32.239,33.744,14.436
197,10.339,18.137,40.449,16.972,29.496,14.432,25.420,12.329,44.202,27.079
198,28.091,34.234,23.228,12.344,42.276,25.387,26.889,17.371,37.441,43.818
199,37.938,33.664,12.028,21.173,28.136,42.159,30.302,18.916,18.884,20.092
200,30.866,45.986,27.543,37.346,40.442,11.900,26.740,41.164,23.138,34.536
201,30.466,11.381,17.221,37.978,15.442,24.794,8.077,34.585,10.455,27.180
202,21.197,11.536,7.057,22.254,8.764,35.502,12.256,18.705,5.918,32.018
203,35.865,19.411,37.540,9.161,28.952,17.067,39.064,32.426,28.541,35.682
204,11.792,40.232,11.966,20.108,38.412,43.240,36.822,27.320,12.257,29.090
205,11.837,22.200,41.758,22.175,31.422,8.476,20.457,7.061,40.525,10.858
206,24.588,16.057,42.578,30.466,43.870,17.481,20.248,7.304,24.990,34.487
207,26.050,43.555,16.672,30.708,32.034,9.936,29.847,14.433,32.975,34.674
208,34.154,45.125,5.749,27.532,34.305,33.511,39.446,27.743,19.927,13.323
209,42.445,21.889,34.506,18.924,45.713,19.528,25.431,42.975,27.473,44.055
210,39.718,15.183,35.247,15.189,29.130,39.877,24.742,8.067,6.847,34.043
211,36.047,22.640,31.035,43.567,33.407,20.236,13.720,41.570,14.807,38.424
212,38.484,36.499,19.083,40.027,22.112,37.555,38.215,10.171,18.325,40.184
213,35.892,19.311,43.357,14.064,32.958,17.241,21.877,37.165,16.896,31.537
214,6.557,29.242,38.154,31.199,10.584,17.948,7.308,35.875,33.384,22.108
215,26.812,40.993,18.577,42.741,27.585,35.566,36.857,18.832,31.021,6.215
216,8.204,21.980,40.074,23.974,17.069,40.513,12.715,14.158,37.341,27.408
217,9.373,24.316,39.619,9.944,14.028,36.614,28.775,16.638,15.355,13.692
218,26.493,41.661,42.984,22.472,32.397,19.587,5.939,28.552,8.825,29.245
219,35.853,30.559,43.192,31.483,39.492,40.092,38.537,34.183,42.634,33.966
220,21.006,34.000,19.200,13.747,34.067,45.281,11.456,23.297,37.116,44.753
221,30.046,39.872,15.333,24.796,15.370,16.529,29.184,46.600,46.251,28.669
222,5.782,23.047,33.903,31.476,13.628,14.862,11.366,12.584,30.836,13.640
223,33.439,37.183,36.531,17.555,6.482,29.114,36.792,34.238,32.586,41.663
224,19.403,11.329,17.968,38.738,39.585,10.909,35.144,26.632,32.251,6.872
225,14.372,29.458,7.896,35.904,14.455,29.690,5.170,27.807,45.104,21.900
226,45.508,23.839,34.915,33.145,36.495,12.397,39.668,9.751,26.514,6.427
227,41.420,33.326,41.765,15.929,23.978,46.016,25.189,7.638,29.889,33.959
228,43.045,24.928,27.217,6.097,34.351,9.763,31.221,47.046,7.600,21.229
229,21.049,8.971,41.871,11.452,16.635,40.632,22.565,41.218,40.346,20.839
230,35.676,12.521,27.493,18.843,35.362,28.692,14.956,14.610,18.293,39.433
231,39.847,10.891,20.199,16.840,23.443,46.271,13.328,23.971,4.967,21.412
232,25.112,8.549,32.125,33.323,17.553,24.840,7.749,29.039,37.295,37.722
233,35.996,9.102,36.931,15.657,40.757,18.324,27.363,12.035,13.906,30.959
234,8.359,28.821,33.359,41.889,22.918,10.345,12.184,20.645,9.563,18.680
235,12.374,23.902,34.470,9.677,30.445,39.011,8.611,26.081,22.523,44.473
236,24.809,46.344,15.303,34.784,41.320,15.961,39.417,36.829,19.679,12.302
237,32.813,35.032,5.949,33.082,42.890,27.728,38.170,27.391,30.061,38.480
238,22.165,18.580,40.852,39.371,7.553,33.206,43.414,17.058,17.781,35.023
239,16.212,23.840,8.306,20.656,39.374,28.743,23.325,20.210,24.522,34.492
240,38.681,34.631,27.199,13.363,25.969,13.328,37.845,28.311,32.326,10.339
241,12.407,31.228,38.145,42.024,12.074,35.811,14.805,14.713,13.738,36.866
242,45.286,27.578,25.734,38.447,42.617,36.205,11.751,13.932,41.028,31.097
243,28.594,44.146,39.995,22.576,33.651,13.963,15.231,26.663,14.637,29.081
244,18.529,32.197,20.488,21.522,27.672,16.933,29.048,8.179,22.429,9.676
245,15.432,41.071,9.771,31.219,37.832,27.221,30.514,32.308,17.982,40.806
246,21.189,34.821,4.886,22.429,10.215,12.477,34.687,18.545,36.285,38.412
247,25.063,46.041,33.280,34.562,17.692,13.739,34.000,14.685,7.875,19.958
248,35.541,30.400,4.549,24.968,13.543,11.506,19.071,12.985,39.243,33.870
249,22.445,38.578,20.423,18.913,29.668,39.625,7.123,17.191,37.903,17.837
250,35.355,29.483,26.437,38.164,15.447,23.837,22.907,15.551,24.184,15.894
251,31.862,31.797,26.071,46.817,22.432,38.174,15.696,24.674,28.344,17.592
252,32.620,14.616,31.634,16.962,29.375,40.678,11.438,32.729,23.955,7.273
253,32.094,41.493,5.497,30.391,9.877,33.852,17.489,39.391,24.960,37.147
254,34.692,19.226,38.774,37.590,15.215,23.399,34.761,24.612,5.270,32.036
255,34.128,20.891,15.204,35.951,20.093,16.026,31.274,15.100,15.128,14.980
256,39.899,10.862,20.597,14.789,17.272,43.203,22.787,46.242,32.990,36.743
257,44.574,19.700,24.238,42.097,5.153,30.217,15.590,31.048,18.990,15.549
258,47.243,27.141,35.733,41.536,11.791,21.429,40.516,23.499,19.703,10.578
259,39.621,18.999,37.500,22.525,32.143,12.751,32.432,32.959,12.331,29.828
260,31.841,41.448,6.223,24.680,35.864,42.813,32.417,13.222,25.722,9.317
261,39.488,30.487,32.076,13.756,35.682,21.933,15.105,33.755,26.438,47.011
262,37.395,36.983,34.618,26.078,30.130,6.587,37.650,31.593,32.849,8.643
263,20.163,8.424,38.703,42.278,41.875,15.496,31.055,12.842,6.672,24.629
264,42.254,21.140,12.126,38.667,5.795,30.079,18.682,35.995,11.968,15.191
265,6.462,20.465,45.260,24.432,40.330,32.394,40.997,31.998,33.989,21.996
266,13.563,39.198,20.093,16.573,41.734,21.268,41.278,13.959,11.251,22.210
267,26.379,6.022,6.440,19.466,9.572,31.285,5.985,25.602,34.813,32.909
268,23.397,46.354,24.263,7.164,14.370,26.344,13.761,36.783,34.326,13.432
269,28.606,43.743,13.691,31.855,32.888,33.728,39.823,19.859,36.146,15.242
270,38.582,37.027,35.937,16.423,42.140,17.659,29.170,8.099,19.826,35.063
271,39.345,11.900,10.770,34.980,42.311,33.321,15.038,15.350,8.079,29.573
272,35.998,12.950,26.752,10.188,14.562,21.202,24.210,43.714,41.454,14.039
273,46.477,25.940,40.186,27.622,5.970,26.866,13.354,17.397,44.756,28.379
274,11.890,36.132,5.974,24.015,26.897,46.106,34.253,31.832,14.850,34.254
275,24.099,14.958,34.286,23.037,8.605,21.793,17.944,34.032,15.327,32.425
276,11.291,14.070,39.494,31.198,30.937,12.590,34.799,42.677,26.466,17.223
277,28.549,42.891,10.603,21.568,32.602,33.366,29.007,8.332,40.478,28.721
278,22.022,11.424,36.791,31.543,9.043,36.501,10.724,34.380,35.560,24.680
279,12.755,39.641,36.222,14.315,13.031,36.273,29.368,20.032,14.570,41.127
280,24.321,9.588,27.417,14.395,36.936,10.590,32.126,9.319,11.302,14.322
281,22.398,15.283,13.661,30.029,7.501,19.006,38.586,42.279,12.262,37.079
282,13.400,27.976,43.909,16.674,31.755,9.366,9.455,18.718,27.627,17.365
283,23.859,16.802,35.354,20.590,21.747,12.048,25.848,10.827,33.701,21.180
284,21.344,18.512,39.193,29.178,31.089,45.531,42.086,16.146,18.812,14.052
285,35.043,19.506,38.522,9.572,21.353,17.910,25.515,16.539,10.319,34.316
286,4.516,22.276,42.099,20.183,23.926,10.301,43.760,24.204,16.247,42.577
287,24.133,34.351,31.268,40.640,45.894,23.157,23.766,7.935,15.389,21.697
288,33.113,17.733,18.704,30.385,18.797,39.165,9.132,27.919,33.536,21.167
289,30.099,10.310,27.995,43.999,21.982,20.291,23.717,18.969,22.308,42.298
290,19.705,33.626,8.271,24.361,4.566,29.719,33.650,7.712,24.699,36.179
291,31.466,11.890,38.129,28.577,38.411,17.581,38.267,14.830,24.027,45.113
292,41.122,17.154,40.366,34.543,35.606,8.536,16.180,14.056,22.384,45.313
293,6.729,22.375,23.292,14.058,7.886,17.807,29.419,9.837,36.131,11.218
294,46.486,27.621,27.823,44.301,39.845,12.655,22.751,35.025,42.212,15.188
295,29.325,5.697,39.301,42.330,12.759,31.353,31.879,33.530,14.025,16.315
296,27.432,44.638,37.128,30.491,26.382,44.214,10.934,35.367,28.065,7.895
297,42.731,15.705,36.727,18.389,12.104,29.100,43.139,14.660,18.160,36.712
298,27.908,34.125,31.967,38.276,16.957,39.015,37.687,16.757,27.356,6.137
299,15.950,41.478,20.276,43.894,43.847,31.468,12.439,40.061,12.703,16.735
300,33.237,43.970,23.797,43.457,27.891,47.143,20.354,18.746,35.605,32.523
301,5.413,31.536,41.493,16.329,41.541,32.561,35.246,14.534,31.675,16.283
302,14.214,41.383,36.310,13.314,15.379,16.933,16.459,27.554,32.922,42.856
303,35.300,41.632,24.698,6.693,13.866,19.446,35.712,9.326,42.153,21.827
304,23.699,12.765,39.164,11.902,40.489,34.490,20.637,38.135,35.790,16.346
305,31.900,42.964,32.733,18.222,12.442,36.317,41.043,20.858,40.753,39.533
306,36.361,13.926,25.395,13.788,39.710,26.184,39.113,36.769,10.062,21.420
307,20.389,43.771,20.518,38.836,20.782,19.319,18.514,32.133,9.407,23.835
308,22.283,17.980,5.179,29.056,21.198,12.696,12.555,41.343,16.216,24.569
309,33.686,19.385,44.561,18.507,30.484,12.415,11.855,32.253,15.329,42.767
310,36.216,14.749,35.131,8.629,44.702,22.172,44.804,15.345,46.831,26.958
311,29.199,35.703,38.547,41.204,40.881,27.214,15.479,14.390,14.717,35.315
312,24.218,41.735,39.786,30.177,25.665,41.442,9.638,13.951,36.323,14.646
313,9.488,20.265,15.819,28.243,4.287,29.127,42.004,25.055,6.992,21.600
314,27.009,37.255,16.456,15.204,16.305,34.788,9.935,38.556,5.580,28.528
315,45.679,28.853,10.653,39.803,38.451,24.411,27.632,19.232,16.149,33.641
316,34.837,45.931,14.101,31.668,46.049,26.730,29.049,6.301,37.299,32.128
317,7.082,30.084,35.883,35.713,30.131,44.463,37.762,13.989,18.315,41.141
318,35.088,45.351,27.053,14.040,26.950,11.937,17.700,14.404,10.544,35.319
319,18.546,12.653,26.469,39.811,27.244,33.979,36.073,39.895,31.843,11.085
320,36.504,40.325,36.221,29.668,16.587,18.155,12.626,35.125,16.592,34.329
321,37.872,31.962,44.267,25.279,12.606,41.320,33.728,40.165,30.502,20.290
322,43.094,32.637,18.244,39.388,25.365,36.260,45.330,32.635,26.280,16.486
323,21.517,9.284,31.061,33.006,10.653,27.253,37.875,14.579,40.228,15.079
324,43.142,28.855,28.249,16.490,15.484,42.677,17.751,27.644,32.608,31.874
325,5.132,24.811,18.270,13.142,43.340,14.525,26.992,43.201,41.230,29.949
326,8.281,22.436,9.792,13.917,18.566,37.516,45.957,24.890,9.821,31.037
327,13.667,28.574,22.842,37.333,5.872,23.915,16.721,33.133,20.337,12.287
328,10.517,12.384,21.173,7.365,37.171,16.018,35.819,31.710,40.018,36.574
329,11.168,27.155,19.799,32.703,10.489,28.275,13.984,16.052,7.924,37.303
330,27.469,46.514,34.078,41.537,32.292,7.051,21.801,13.445,29.009,6.859
331,21.471,44.882,43.337,21.799,38.142,29.410,15.868,19.880,6.944,17.073
