 ,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5
55,26.315,23.791,17.705,35.350,25.886,14.388,44.423,36.083,11.423,31.750
56,34.937,43.128,14.830,41.563,23.154,13.798,40.020,39.731,22.096,43.112
57,30.257,40.502,44.304,25.921,28.828,47.884,46.939,31.574,19.913,40.866
58,38.633,10.537,21.687,19.513,28.020,10.069,25.922,24.235,49.960,28.662
59,15.825,42.182,45.986,37.953,16.293,20.862,32.504,11.703,10.916,37.372
60,41.012,10.993,24.105,4.803,24.033,32.699,9.850,28.049,3.912,19.677
61,23.625,21.153,24.749,43.415,15.885,19.199,26.357,29.750,35.784,16.778
62,8.939,22.964,16.033,29.440,49.088,26.019,21.296,48.962,23.448,15.970
63,21.665,17.724,23.893,42.929,34.042,13.641,4.134,31.871,24.166,14.959
64,23.550,33.669,17.671,24.521,34.166,16.861,8.703,34.900,37.467,6.973
65,18.053,15.156,18.212,12.625,4.873,25.326,37.121,38.910,29.742,14.087
66,44.188,21.716,14.286,23.886,42.750,33.837,34.820,38.457,31.684,20.562
67,38.859,45.852,26.548,30.738,27.018,6.618,41.584,26.781,25.322,17.397
68,18.992,4.640,13.307,16.618,30.270,2.933,23.751,39.222,44.016,28.177
69,40.303,41.052,13.729,34.653,32.042,41.924,43.250,15.949,30.914,46.263
70,18.679,39.719,27.829,45.881,18.767,32.922,30.498,24.012,23.508,23.792
71,39.725,22.896,41.211,17.631,37.381,36.706,20.696,36.733,47.505,26.093
72,9.783,34.788,39.637,8.071,33.831,9.006,48.647,28.448,16.540,35.189
73,3.132,28.769,25.635,23.867,14.509,11.401,21.563,49.516,27.523,2.958
74,42.389,10.938,22.197,31.374,10.894,29.454,9.565,14.841,39.141,36.655
75,27.136,2.740,30.055,13.793,29.148,38.593,15.099,13.678,16.535,33.785
76,18.459,32.750,36.089,13.366,8.619,13.567,18.216,31.559,46.524,35.839
77,20.487,29.752,19.720,7.995,37.261,5.620,13.334,14.606,14.467,45.327
78,26.048,40.390,4.544,26.761,4.799,33.854,5.852,19.793,20.763,20.807
79,40.279,41.906,8.299,27.312,42.116,19.578,13.251,17.714,21.423,31.835
80,23.055,4.360,13.774,36.793,14.103,18.156,23.429,24.601,33.694,10.025
81,15.059,46.149,20.431,44.519,41.039,34.122,18.101,21.252,40.556,36.707
82,24.711,28.711,9.045,24.017,45.165,33.040,25.299,13.198,13.808,33.973
83,18.856,17.061,10.555,11.829,16.806,20.615,41.438,36.020,35.612,43.520
84,28.837,17.848,31.692,40.648,21.719,37.570,33.299,41.093,12.531,44.119
85,23.964,49.384,24.843,34.727,12.015,10.823,48.249,20.725,43.862,29.748
86,12.558,20.309,48.940,31.649,41.144,35.505,36.071,18.499,10.403,39.816
87,36.879,14.799,28.182,22.933,13.939,15.466,15.652,8.502,27.921,49.955
88,14.602,19.077,22.277,36.137,25.966,44.992,11.597,44.635,27.527,22.418
89,40.284,39.980,20.799,40.141,13.649,29.668,45.144,18.640,23.585,17.475
90,40.783,33.876,10.004,34.946,39.052,15.480,17.193,15.429,12.577,29.032
91,46.065,25.556,29.615,4.691,17.002,35.383,6.899,12.944,33.518,5.830
92,40.005,36.603,25.845,11.726,19.128,37.545,48.181,31.726,12.243,18.583
93,21.142,11.490,43.627,9.798,14.255,12.736,16.695,32.996,36.301,38.465
94,12.971,23.644,26.951,7.925,18.154,27.321,5.800,13.345,30.989,37.272
95,31.105,8.831,3.715,32.811,17.082,8.676,20.024,39.837,21.984,8.034
96,11.712,19.978,22.596,8.754,31.845,44.570,21.970,22.154,20.557,27.618
97,41.833,23.912,22.047,9.867,7.753,15.765,19.336,25.854,38.621,31.987
98,23.312,15.641,46.281,34.738,33.949,5.676,31.636,10.159,15.703,38.577
99,13.505,23.834,37.729,39.641,47.050,31.776,30.974,24.151,41.014,28.322
100,8.979,27.705,10.314,31.284,9.144,32.185,26.324,12.576,42.217,14.920
101,42.383,30.435,18.844,38.408,23.406,20.602,10.525,27.662,28.712,47.724
102,14.945,32.818,23.410,46.231,38.188,14.109,12.126,23.259,40.271,33.374
103,35.103,7.676,25.307,7.686,25.086,19.552,47.874,18.824,5.567,28.487
104,19.677,43.070,26.364,32.385,42.767,39.270,9.193,38.376,32.150,19.345
105,21.112,38.120,38.294,12.544,45.762,17.536,15.961,34.799,26.204,47.393
106,37.068,34.182,18.092,17.376,6.975,17.040,21.775,5.971,43.566,35.245
107,33.774,5.070,25.443,1.131,8.997,15.942,26.858,19.571,38.455,33.804
108,39.530,22.941,16.170,28.529,18.376,22.080,36.584,6.381,13.936,36.904
109,46.077,30.381,34.374,16.008,14.198,22.675,26.960,12.700,33.153,8.639
110,7.761,16.682,16.633,40.208,22.442,38.573,18.201,43.162,20.980,30.815
111,23.296,19.586,48.858,29.858,40.574,6.892,26.652,3.050,8.576,27.638
112,45.248,33.120,29.050,42.424,16.248,40.223,49.571,31.971,39.164,9.604
113,12.920,20.864,22.729,8.479,33.523,10.980,30.175,10.065,12.349,20.172
114,23.528,38.858,14.821,19.638,20.207,27.508,7.667,33.940,6.527,35.926
115,44.164,17.941,40.696,41.420,7.922,20.770,26.395,19.386,22.084,3.300
116,19.168,27.041,44.493,39.055,16.902,17.812,38.914,35.785,18.809,39.336
117,26.255,26.654,24.092,19.124,38.947,38.650,31.183,39.392,4.359,29.551
118,13.225,31.645,33.049,35.794,12.648,20.087,11.374,12.890,44.076,10.328
119,6.123,13.283,41.749,24.353,22.330,22.334,41.015,17.354,25.376,45.947
120,5.218,17.040,34.946,20.530,22.648,16.183,29.967,17.067,42.599,33.784
121,8.614,13.076,15.696,34.851,34.003,37.185,41.908,33.128,29.482,27.287
122,11.271,42.496,25.816,14.069,36.301,15.834,27.683,31.882,45.373,33.694
123,9.406,37.850,43.006,30.359,16.646,45.243,5.129,22.834,22.602,7.076
124,24.060,14.179,39.387,6.115,19.890,10.869,23.927,27.079,44.007,36.937
125,31.994,39.881,16.536,36.047,31.410,38.829,25.021,39.950,25.447,49.608
126,13.561,20.093,38.055,5.440,15.510,21.811,43.127,14.803,33.972,22.004
127,6.504,22.992,42.958,28.315,38.375,34.737,15.960,16.571,40.535,20.901
128,16.751,21.974,29.945,38.745,41.601,29.364,39.519,18.976,46.319,26.156
129,12.731,11.292,31.008,48.347,24.137,32.447,34.377,39.212,26.240,31.524
130,27.082,16.631,32.279,39.992,38.274,6.218,11.709,30.349,22.828,3.839
131,25.170,38.046,16.356,37.011,44.776,38.478,21.274,44.717,20.091,14.893
132,25.302,13.241,41.618,40.529,42.000,22.975,6.094,37.660,31.220,7.029
133,42.693,40.010,37.318,38.499,10.414,42.301,38.039,14.314,26.241,10.814
134,37.377,43.782,30.101,14.406,39.650,37.180,25.203,1.843,11.319,22.409
135,16.965,30.039,37.775,46.746,24.174,11.234,16.489,37.523,24.907,12.970
136,37.682,39.815,10.031,33.397,28.336,13.049,18.504,39.477,30.253,24.285
137,22.728,23.453,12.617,25.338,31.215,16.255,26.373,2.279,35.739,3.906
138,45.496,24.000,40.797,13.419,30.772,25.049,14.223,43.994,9.496,29.778
139,7.653,34.454,20.428,3.744,22.211,34.798,21.252,21.965,45.239,22.112
140,19.216,40.577,36.747,17.108,17.666,45.505,45.322,21.439,25.086,38.855
141,4.676,16.938,10.593,20.862,35.319,6.375,22.897,13.806,21.690,48.922
142,43.339,38.256,38.518,18.288,44.904,37.303,36.630,8.491,38.885,17.718
143,24.561,42.434,29.286,3.884,49.645,22.707,22.301,46.541,42.667,24.163
144,40.221,8.807,7.265,39.660,11.027,40.752,13.365,18.407,24.522,45.263
145,26.427,11.717,43.088,30.947,32.002,44.147,12.786,7.636,38.556,19.486
146,19.756,16.169,5.738,30.644,15.283,5.343,22.261,48.828,9.003,25.892
147,7.823,12.884,35.558,11.930,19.586,20.985,9.518,33.407,39.676,7.837
148,9.138,37.953,41.350,37.871,16.944,43.181,2.748,29.689,26.538,38.664
149,15.398,42.098,31.608,19.003,20.127,2.534,21.081,10.004,34.496,39.877
150,44.510,37.178,12.315,30.643,39.378,36.318,49.771,26.983,3.460,32.780
151,6.356,32.159,20.432,9.928,25.549,40.301,17.675,16.866,37.145,43.517
152,37.402,40.530,10.576,34.355,10.755,19.666,6.912,27.838,37.004,6.433
153,3.670,24.743,9.134,19.079,38.804,41.092,31.346,37.907,19.988,19.720
154,34.766,16.842,29.308,47.973,25.502,10.013,27.060,31.478,21.537,39.680
155,48.119,31.456,25.749,17.726,43.874,19.658,19.587,16.008,40.147,14.235
156,14.159,30.861,17.871,38.130,18.525,37.640,25.035,19.262,27.737,7.322
157,14.680,43.037,33.377,46.999,5.497,20.195,21.863,45.594,5.609,36.339
158,24.465,35.382,22.138,20.416,44.374,22.035,11.553,27.569,39.829,11.820
159,6.634,35.660,9.378,40.250,25.898,25.896,32.216,6.373,46.429,34.226
160,8.295,15.858,42.931,16.735,4.671,33.121,25.031,36.034,27.684,27.435
161,42.144,12.595,32.604,9.361,5.081,16.880,17.140,19.578,12.951,18.246
162,29.639,13.788,30.111,44.415,26.521,23.568,28.812,21.567,33.746,15.794
163,19.818,12.939,23.940,11.956,33.244,16.285,33.697,18.028,36.910,15.290
164,11.045,30.494,26.646,3.032,9.565,17.395,12.199,42.107,21.919,2.151
165,7.973,37.503,32.455,18.789,27.453,8.985,43.003,37.096,47.303,18.602
166,37.373,34.632,20.047,34.213,10.309,11.626,24.697,26.246,34.885,10.459
167,48.277,34.799,21.695,44.173,11.106,33.362,12.546,31.179,15.369,34.321
168,26.937,5.223,8.944,12.305,29.977,40.202,42.634,8.061,24.349,13.265
169,10.776,21.141,25.020,12.287,32.495,6.758,16.777,19.258,17.732,30.868
170,28.716,6.624,4.867,33.920,27.938,5.380,32.909,8.973,34.247,15.842
171,44.647,20.098,9.878,11.628,29.261,16.658,29.347,24.530,12.840,17.369
172,30.146,17.292,12.493,38.751,38.546,15.745,22.144,13.375,11.202,20.983
173,46.298,36.295,44.871,36.478,42.978,24.013,24.037,8.143,22.802,15.788
174,10.259,19.653,35.027,5.782,9.399,24.952,25.941,41.475,36.965,20.366
175,29.828,4.997,11.477,15.846,18.292,41.087,27.549,39.252,20.940,36.955
176,11.084,29.609,33.792,3.709,31.928,38.308,9.290,22.405,42.549,25.082
177,39.755,7.449,44.919,21.169,13.770,39.156,21.338,39.622,29.511,24.922
178,27.566,23.983,12.425,40.727,45.543,16.427,33.947,22.273,6.201,35.868
179,19.799,7.604,47.312,16.976,9.716,12.152,23.296,7.576,45.981,22.118
180,28.375,23.293,37.473,16.362,41.778,35.678,19.892,11.216,16.265,27.180
181,37.131,4.302,20.038,32.060,41.580,17.473,50.014,30.041,19.785,47.153
182,27.623,14.074,12.415,42.662,16.737,28.743,11.526,24.660,13.100,25.904
183,45.126,24.668,19.319,48.317,12.416,41.194,26.070,5.667,44.955,38.862
184,41.004,27.609,20.077,34.783,7.585,12.325,42.863,26.199,38.898,42.130
185,33.011,5.022,5.834,19.829,15.519,43.412,30.717,5.684,34.856,48.065
186,45.853,21.011,48.285,24.909,20.570,40.856,40.185,15.629,49.980,28.455
187,49.991,23.342,5.092,18.344,7.254,31.281,20.804,33.944,18.031,45.616
188,10.176,34.433,47.400,17.369,19.282,45.432,24.892,44.456,27.364,10.221
189,17.448,18.999,33.477,5.927,29.433,20.429,26.637,22.643,34.004,14.180
190,5.667,30.602,15.981,6.155,25.143,10.372,26.851,42.961,42.328,26.924
191,39.740,33.004,29.031,11.131,40.538,15.437,38.663,35.249,23.655,33.147
192,17.331,35.071,4.454,19.219,11.133,40.994,39.411,39.712,5.143,19.149
193,37.400,12.360,22.864,41.442,20.169,24.665,22.951,21.630,35.318,9.326
194,10.472,19.401,32.443,9.864,31.625,18.470,33.704,38.168,24.213,49.304
195,3.338,26.752,7.331,35.440,18.975,7.494,39.765,44.850,24.896,28.569
196,11.452,45.234,22.026,36.274,40.348,14.358,44.777,15.990,35.145,4.063
197,45.106,36.773,24.069,27.022,6.413,17.508,9.520,26.793,13.038,11.600
198,41.950,11.344,29.730,2.351,42.432,21.943,7.983,23.308,19.447,6.613
199,14.858,9.311,20.070,14.567,29.031,30.529,45.341,34.764,25.036,15.046
200,30.267,9.611,28.095,30.428,22.861,16.233,29.234,38.479,22.128,45.079
201,20.657,22.528,45.982,20.559,28.629,49.509,40.536,44.987,16.569,32.534
202,24.344,14.115,24.773,32.891,29.817,23.996,47.681,25.756,24.806,40.441
203,16.261,42.042,40.613,43.800,10.180,35.423,24.848,40.016,44.051,35.453
204,22.233,49.511,30.028,47.937,22.127,14.111,34.648,37.066,11.386,9.327
205,35.715,44.146,29.789,2.441,46.544,36.606,21.082,31.445,40.337,7.998
206,47.326,27.264,12.697,40.899,44.285,27.889,16.939,13.382,7.539,23.573
207,18.273,40.580,7.313,37.615,46.219,35.406,21.988,38.422,21.967,48.837
208,5.760,26.486,17.359,21.123,18.407,44.280,31.131,25.447,8.593,24.313
209,34.359,35.780,3.384,30.519,36.722,20.867,25.568,41.316,8.687,13.993
210,19.513,10.690,38.251,40.192,30.355,40.755,40.959,34.510,39.283,22.079
211,16.083,31.524,47.302,24.773,21.831,24.452,44.894,36.707,43.014,33.032
212,17.286,34.062,22.096,40.920,10.979,19.627,13.856,24.549,20.471,38.771
213,16.263,11.001,22.044,18.704,26.460,29.121,22.473,3.709,5.419,36.757
214,40.665,21.985,25.302,38.489,34.861,18.998,17.118,42.089,36.738,12.283
215,6.515,31.164,37.770,44.302,36.451,34.965,11.222,12.291,45.439,24.738
216,22.349,28.385,3.892,31.305,25.322,40.160,43.212,38.184,24.221,8.003
217,19.150,14.826,27.423,24.002,7.504,34.850,11.843,10.388,28.540,49.391
218,10.432,14.344,17.161,40.407,29.173,4.261,14.751,25.187,25.019,32.843
219,23.635,7.533,21.350,32.535,22.296,4.317,33.239,45.362,42.122,38.492
220,12.365,25.048,15.538,10.003,25.484,22.684,42.213,26.508,5.736,30.408
221,25.245,4.461,23.293,43.612,12.478,27.191,24.791,9.045,33.381,6.506
222,18.286,34.494,42.827,21.587,48.320,29.706,36.350,35.396,43.377,28.325
223,46.497,21.528,46.728,32.111,47.301,26.130,13.313,15.231,32.582,18.411
224,45.711,38.540,40.235,35.841,12.862,29.012,17.359,38.276,31.988,13.102
225,30.055,9.979,31.926,11.334,41.146,43.489,6.763,38.021,30.938,48.290
226,4.270,18.804,8.579,19.146,30.915,23.685,26.870,10.285,38.720,17.883
227,14.615,6.006,47.472,19.463,49.047,31.066,44.239,37.686,28.515,43.755
228,22.312,37.847,24.389,37.173,8.105,38.178,5.097,18.969,48.907,26.181
229,49.562,26.711,43.303,14.113,23.155,24.003,34.720,10.439,38.591,15.083
230,26.018,18.723,45.262,34.374,39.093,11.378,36.005,32.785,23.855,29.472
231,28.193,41.850,21.908,47.588,28.117,5.644,28.778,18.242,26.542,30.195
232,11.880,8.007,20.517,14.321,17.336,39.561,10.797,43.561,22.832,49.118
233,33.572,7.853,38.987,7.049,10.346,42.860,32.627,38.406,29.022,17.732
234,41.129,21.162,27.405,11.716,10.809,31.741,37.739,16.493,22.781,32.497
235,8.418,27.714,18.738,44.038,19.178,11.054,33.162,9.725,16.861,29.241
236,13.186,9.873,12.562,45.352,36.424,16.452,10.121,32.175,31.330,20.497
237,3.862,31.885,33.096,6.911,17.380,17.966,46.045,17.111,32.420,20.271
238,25.885,33.890,46.626,20.636,42.264,40.425,18.922,10.856,9.641,9.684
239,35.213,36.963,25.516,14.218,47.179,32.467,35.853,41.906,13.393,31.528
240,42.418,41.082,25.313,33.221,49.163,33.123,32.626,41.349,22.766,48.796
241,21.417,34.236,42.908,10.308,5.476,24.959,35.654,34.053,29.990,41.088
242,13.399,15.040,10.644,30.769,38.419,36.970,6.958,31.107,34.261,38.905
243,8.388,39.390,10.118,9.851,13.451,10.603,27.196,22.666,9.247,22.222
244,18.588,16.227,17.905,42.595,9.336,13.724,17.934,29.228,25.899,16.908
245,29.760,39.051,38.302,11.202,22.630,21.657,27.572,18.605,11.555,9.573
246,25.308,16.543,45.049,21.272,42.931,14.955,37.377,15.983,24.060,47.758
247,9.588,36.503,17.365,40.203,36.920,4.100,22.464,15.624,20.197,16.468
248,26.757,17.170,33.503,14.205,9.228,25.168,21.836,6.419,43.141,16.997
249,29.544,14.656,43.366,22.356,28.528,19.063,32.109,14.446,5.893,24.744
250,45.993,27.449,45.994,36.607,36.112,35.483,6.584,28.316,14.771,31.079
251,34.462,34.576,31.262,22.518,36.201,6.447,27.882,24.507,16.205,20.099
252,17.731,29.626,15.857,31.180,32.943,45.678,30.579,12.831,20.185,36.837
253,22.760,5.519,13.236,18.729,3.332,29.515,19.451,17.176,40.618,6.911
254,8.561,37.913,3.256,24.418,23.876,31.087,19.571,42.401,24.791,37.871
255,13.477,29.678,36.685,20.264,42.423,27.532,26.341,33.221,18.777,46.499
256,6.422,15.645,4.747,27.747,31.190,21.638,27.759,39.144,18.473,21.299
257,7.034,15.479,26.832,28.438,29.504,15.846,38.129,10.225,34.704,46.813
258,23.929,4.827,6.016,36.274,33.285,48.290,21.626,20.732,23.488,25.999
259,13.356,8.516,43.562,24.931,30.687,41.565,43.843,12.874,50.088,26.529
260,23.597,10.584,11.146,24.142,36.244,18.063,48.505,23.927,8.076,12.657
261,14.604,46.245,40.960,39.755,22.127,40.747,20.706,36.875,39.251,34.991
262,16.522,5.346,18.306,17.718,13.304,34.090,45.609,24.658,32.269,45.199
263,4.334,25.243,22.978,42.909,34.094,40.845,47.465,31.997,34.971,14.254
264,22.381,35.351,43.882,30.372,32.123,45.374,17.283,19.188,25.959,31.555
265,20.202,28.501,20.861,22.145,27.540,39.691,46.015,35.585,26.673,8.485
266,20.375,10.892,31.619,20.196,6.248,23.101,22.113,34.000,6.487,33.542
267,36.952,12.873,35.088,9.507,11.142,22.113,43.877,31.738,29.937,41.080
268,35.277,18.710,9.842,30.321,29.982,19.195,48.888,23.597,20.594,20.362
269,8.293,33.019,22.904,26.271,22.076,39.829,37.551,35.342,35.359,44.572
270,21.913,47.504,38.575,17.710,49.653,29.008,7.263,19.523,40.344,22.979
271,17.798,9.465,28.877,9.804,33.594,41.423,29.074,46.669,39.925,35.649
272,17.764,46.520,17.855,12.706,29.070,40.144,38.939,35.621,4.244,30.547
273,19.109,30.834,35.406,13.087,29.729,45.329,34.855,38.769,16.508,31.183
274,6.703,24.196,15.822,47.328,30.036,20.127,3.196,30.732,24.393,14.661
275,32.177,40.731,38.801,34.117,29.983,15.577,20.703,28.842,17.097,35.711
276,40.573,25.810,35.389,46.954,36.383,21.173,9.600,9.855,24.716,23.261
277,34.877,39.617,25.337,47.700,49.817,27.621,13.046,11.403,40.907,19.473
278,13.713,42.393,44.516,16.062,28.698,10.011,34.198,17.225,6.242,30.057
279,13.311,41.973,44.553,27.598,5.082,34.301,7.615,32.588,16.315,5.370
280,14.175,46.434,20.863,17.900,12.662,33.579,45.065,14.079,4.654,16.669
281,10.881,21.301,26.108,38.697,46.764,16.864,43.924,17.867,46.906,35.327
282,47.318,23.763,20.356,17.450,18.675,37.054,47.602,24.443,38.057,44.341
283,32.477,47.679,50.242,26.698,36.875,6.354,28.243,48.001,42.412,31.762
284,25.709,26.478,38.643,35.634,3.880,19.183,28.071,12.019,9.568,33.818
285,22.529,40.736,27.689,19.143,12.636,12.843,24.850,16.522,35.004,46.981
286,10.102,10.970,27.937,30.222,10.848,31.353,21.138,35.883,26.843,24.987
287,6.987,37.575,32.492,16.510,2.928,30.225,38.303,42.147,34.930,36.514
288,14.194,38.175,11.022,30.917,13.979,10.668,13.905,19.161,18.493,37.255
289,50.674,26.225,23.275,47.599,31.687,4.146,26.785,15.778,18.026,6.411
290,8.509,11.320,19.929,17.615,36.724,21.058,8.473,30.573,13.646,29.429
291,28.890,44.575,44.203,12.244,25.522,46.232,19.657,15.735,5.239,30.624
292,21.409,25.749,42.444,28.373,7.367,27.752,42.620,18.884,6.414,29.228
293,26.493,32.868,12.623,11.075,11.399,19.199,29.557,17.787,37.505,16.976
294,33.277,8.563,9.974,13.890,33.652,20.370,40.362,43.603,41.806,13.790
295,19.456,8.835,27.108,15.722,21.734,7.604,40.311,12.356,10.918,43.362
296,15.158,44.737,22.241,14.842,23.368,16.060,39.767,40.013,34.639,8.583
297,17.405,36.919,30.802,42.330,27.128,49.551,18.141,30.310,30.904,26.491
298,20.082,25.006,22.771,18.680,4.832,21.429,11.902,33.802,21.280,31.688
299,27.409,17.875,12.072,23.395,32.758,48.821,42.870,9.967,19.170,31.329
300,41.625,17.981,37.238,46.294,13.664,16.107,19.869,29.042,41.575,27.307
301,11.253,32.048,28.526,5.478,26.741,14.209,23.722,39.553,24.098,21.795
302,17.480,18.669,30.177,6.996,36.356,13.837,23.287,28.412,6.293,25.882
303,16.159,29.210,43.573,39.813,38.365,37.050,31.064,12.043,8.106,35.788
304,47.921,25.493,16.778,4.790,34.070,11.562,33.864,22.443,13.018,38.864
305,47.247,33.032,26.100,31.180,26.288,49.297,15.709,44.086,34.403,36.435
306,25.648,27.852,18.908,5.455,45.423,15.830,48.723,24.613,12.163,20.913
307,29.992,37.651,43.134,37.562,32.211,14.034,6.176,22.158,19.152,17.545
308,36.794,36.711,30.161,49.067,49.341,26.139,6.309,25.063,35.479,16.294
309,42.565,10.012,29.457,45.254,4.357,17.384,22.884,27.116,41.964,24.331
310,17.589,13.362,11.672,14.432,31.166,20.791,22.562,43.391,19.487,48.772
311,26.256,9.125,44.279,25.038,20.571,19.672,10.342,31.477,29.669,41.432
312,31.488,19.013,43.392,8.740,34.136,43.828,23.574,5.215,25.934,4.422
313,37.705,13.955,33.752,43.023,46.189,15.448,41.513,22.702,32.385,37.008
314,34.417,6.930,24.988,29.164,43.258,27.679,17.468,39.924,20.562,29.465
315,12.640,40.590,47.683,21.405,33.267,21.561,40.143,6.934,39.695,24.913
316,17.056,22.369,39.688,17.424,41.676,41.354,8.704,22.926,29.837,46.586
317,42.291,36.647,12.075,14.088,34.872,34.626,25.423,28.824,18.097,48.572
318,8.075,19.021,44.797,24.478,34.583,41.544,21.863,26.313,25.532,40.499
319,46.550,22.234,9.769,23.863,13.329,21.469,11.824,22.178,18.407,44.651
320,34.092,20.142,26.711,22.637,17.869,33.759,17.744,19.730,31.348,37.218
321,24.376,6.524,19.036,48.633,32.057,5.537,12.856,31.619,19.933,38.290
322,33.399,35.883,20.985,38.516,16.851,24.173,45.549,28.663,36.083,20.573
323,6.880,14.699,45.750,30.209,19.821,10.446,22.577,39.511,35.704,46.305
324,25.412,9.723,23.814,48.798,20.914,19.488,21.211,22.074,26.046,29.250
325,44.774,23.555,16.921,27.965,35.749,5.975,17.256,5.379,25.867,9.712
326,30.320,40.371,27.865,29.738,24.935,4.775,7.608,22.768,22.361,4.511
327,29.427,19.315,15.062,27.500,15.629,25.519,16.144,41.069,13.935,26.144
328,43.724,37.278,17.690,15.786,5.509,17.511,9.019,20.113,8.363,40.421
329,25.549,27.024,9.866,17.517,22.917,42.865,44.291,17.024,14.256,18.847
330,7.605,26.270,20.965,11.172,30.341,46.402,27.825,17.722,4.667,18.929
331,34.525,15.362,20.139,44.085,14.171,14.268,31.024,42.607,26.157,4.379
