 ,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5
125,24.882,56.013,33.423,36.085,46.650,30.765,42.583,24.248,33.502,12.396
126,39.075,8.588,47.041,17.508,27.861,11.217,24.758,13.743,32.689,22.398
127,44.324,32.172,54.362,21.535,25.324,56.644,30.113,51.991,15.422,52.367
128,27.373,24.510,10.952,40.547,22.667,33.181,24.574,43.317,39.559,24.424
129,36.721,20.785,23.273,24.542,17.815,35.223,36.146,28.105,53.665,26.311
130,31.492,18.390,32.393,51.809,27.144,54.048,32.402,9.551,31.448,13.565
131,21.978,54.190,25.285,35.225,49.307,25.799,39.233,49.435,8.984,42.988
132,26.790,42.322,11.339,42.198,30.130,45.231,24.382,36.450,46.803,16.188
133,40.226,35.778,32.054,50.901,37.679,39.391,31.376,13.085,40.240,11.159
134,26.829,9.128,37.617,30.140,11.198,33.318,16.983,35.499,22.741,22.288
135,12.572,50.550,42.232,23.765,12.733,44.278,26.856,12.535,21.977,40.045
136,29.943,32.235,28.085,12.638,37.022,17.618,21.238,33.762,49.673,23.758
137,42.136,53.695,16.702,46.085,19.958,55.411,27.425,31.849,46.406,29.962
138,44.108,49.191,21.970,20.842,11.258,46.597,34.456,27.256,15.970,42.624
139,38.807,45.440,27.931,46.323,37.161,33.427,24.333,46.620,35.076,50.454
140,25.138,43.169,18.279,31.303,31.593,27.052,32.938,46.390,43.839,47.639
141,31.144,44.749,37.388,24.173,37.223,43.442,33.307,15.427,13.819,35.844
142,42.661,22.862,41.532,23.107,26.999,10.345,31.227,31.947,26.811,47.822
143,18.792,37.040,36.965,43.994,33.377,48.421,12.136,36.931,40.749,5.679
144,52.648,24.755,22.075,28.802,28.358,17.350,41.629,26.823,41.545,11.927
145,30.400,53.200,25.246,32.563,19.158,30.386,52.413,14.762,36.064,48.872
146,10.024,36.179,21.249,47.400,35.386,52.271,50.703,29.391,32.618,31.363
147,35.641,47.670,36.561,36.198,48.410,29.222,17.255,49.134,25.890,39.102
148,40.272,6.982,25.241,38.202,31.056,24.332,40.253,32.082,22.674,57.541
149,26.391,20.399,39.521,53.924,23.851,13.827,53.592,14.883,16.712,53.304
150,13.069,45.532,41.309,8.388,42.327,20.391,34.725,4.813,44.031,7.317
151,54.292,19.807,22.310,51.786,35.435,8.246,28.465,26.904,30.831,10.101
152,30.895,41.582,35.323,43.340,26.849,15.347,28.198,48.872,22.213,43.799
153,35.177,35.638,22.885,23.511,48.549,12.174,10.081,46.951,10.141,34.798
154,34.615,22.766,38.478,17.207,41.130,36.772,29.988,48.785,35.402,29.695
155,10.486,35.714,28.390,45.602,37.699,45.941,30.286,32.352,17.265,41.710
156,25.154,35.861,52.072,14.627,14.383,37.038,40.255,51.514,38.355,13.114
157,39.634,43.170,40.363,52.020,18.222,56.177,24.161,19.986,12.309,41.938
158,10.984,39.880,50.887,19.288,43.730,28.607,30.884,49.206,25.906,58.942
159,43.332,45.332,38.290,50.331,37.078,8.499,31.458,8.212,35.742,30.429
160,30.015,6.251,37.937,12.757,30.836,31.201,40.654,37.557,39.959,16.725
161,8.543,37.502,43.366,48.253,31.904,18.904,41.993,19.217,43.972,22.091
162,27.072,49.463,15.935,44.628,32.537,46.798,34.724,9.720,36.826,46.217
163,36.558,30.193,43.323,12.249,27.661,39.665,29.191,11.418,36.991,20.498
164,17.563,47.648,27.050,58.345,32.014,52.809,21.409,12.722,47.538,24.258
165,15.489,49.655,50.171,18.024,28.105,40.091,20.906,36.480,27.991,55.230
166,33.433,44.662,31.406,21.040,24.806,7.775,39.231,13.503,26.988,7.408
167,16.573,34.461,20.468,33.249,54.871,18.007,48.790,18.785,21.738,14.185
168,28.968,17.100,25.317,22.948,21.602,46.456,17.106,49.093,36.183,24.611
169,33.132,5.023,45.725,30.413,45.596,12.952,33.027,12.465,20.441,46.383
170,45.155,25.868,30.972,30.953,12.565,37.455,28.751,30.491,25.338,46.842
171,26.416,40.953,14.513,48.724,12.618,41.288,38.648,4.906,40.152,37.013
172,17.089,41.913,33.698,38.555,8.895,45.213,47.252,30.986,23.093,22.462
173,40.006,52.701,30.341,52.011,34.215,40.262,16.899,39.705,21.688,21.086
174,15.386,53.701,40.559,17.342,13.813,45.557,36.212,49.013,24.767,34.943
175,37.545,16.717,28.653,29.013,23.875,45.737,14.948,49.582,23.224,11.818
176,41.896,43.730,38.974,21.314,24.046,57.023,33.455,29.894,13.365,36.499
177,37.392,16.345,38.212,21.762,43.904,19.261,44.533,18.321,8.417,43.241
178,25.392,55.931,30.280,33.252,35.918,35.510,41.233,46.567,15.620,46.043
179,34.670,8.622,26.336,57.796,28.554,12.165,51.218,25.707,36.157,47.792
180,46.011,17.667,12.574,51.872,30.669,15.759,9.258,41.707,9.316,45.900
181,36.025,35.354,45.782,8.682,20.044,46.617,10.994,39.894,48.152,15.738
182,29.641,32.074,32.714,16.489,44.852,17.684,34.776,53.236,36.700,55.637
183,36.410,40.390,27.775,39.351,36.322,53.827,41.309,53.122,24.816,24.456
184,23.980,14.949,13.718,51.009,24.471,29.007,20.740,34.731,16.793,35.998
185,40.918,12.018,16.015,47.867,49.457,16.800,36.525,24.729,46.694,14.432
186,30.862,54.739,35.786,34.547,40.037,52.065,31.852,4.643,21.847,50.239
187,20.476,45.698,14.237,45.590,21.593,38.293,39.475,38.309,30.620,14.318
188,16.007,51.955,49.918,16.227,44.919,19.309,24.605,25.236,24.185,38.361
189,52.036,23.735,20.521,54.743,21.862,36.651,34.029,49.078,11.235,48.977
190,42.716,22.183,11.574,43.358,47.692,17.417,23.152,18.295,20.718,47.865
191,27.841,55.363,41.160,19.315,16.276,45.059,14.256,48.409,30.701,48.592
192,31.972,22.164,41.730,39.565,39.812,24.344,29.774,9.878,30.135,59.297
193,24.149,15.225,13.354,41.385,43.470,31.596,21.826,28.336,35.827,33.739
194,22.495,45.041,12.720,34.501,9.401,40.402,31.840,54.553,37.931,37.589
195,42.327,45.057,41.672,33.331,23.747,42.442,38.620,35.332,31.609,18.100
196,48.977,10.766,49.061,18.324,46.311,22.837,19.899,29.474,34.110,58.325
197,27.096,30.153,31.326,20.129,26.970,6.374,43.637,25.695,43.456,8.601
198,31.524,53.423,38.221,54.725,40.032,49.235,31.640,58.499,19.711,36.797
199,34.151,39.927,28.442,33.113,39.311,56.553,48.989,31.090,26.879,43.107
200,30.873,30.448,38.326,40.158,25.704,18.584,37.108,27.878,35.702,12.960
201,46.645,20.136,27.513,27.314,23.454,48.024,37.470,19.976,40.318,10.619
202,35.875,47.814,19.807,42.744,37.811,21.687,31.143,27.925,30.719,59.893
203,35.452,12.341,47.518,14.254,30.907,36.434,34.300,31.673,42.150,49.374
204,34.654,26.295,12.935,31.581,44.274,18.528,8.399,38.634,41.815,28.596
205,33.568,15.428,24.436,34.828,30.443,31.420,19.925,38.543,29.506,11.891
206,17.323,55.665,21.427,56.315,27.720,36.935,33.763,53.508,46.591,10.907
207,53.501,22.708,34.227,57.133,45.101,17.350,26.951,55.663,21.761,33.177
208,13.830,46.348,50.798,12.399,32.557,47.874,30.294,14.980,33.922,58.874
209,36.676,34.873,27.916,42.458,46.940,19.142,19.373,37.388,44.054,28.206
210,17.816,51.339,13.191,38.646,13.553,37.431,36.485,52.500,42.559,18.815
211,46.997,30.904,31.367,47.941,37.182,28.552,13.156,47.677,38.379,51.345
212,41.135,42.734,39.868,27.092,27.656,23.062,31.194,24.977,23.276,49.752
213,52.905,20.001,31.013,30.963,43.158,10.612,28.371,18.777,15.412,53.542
214,34.064,13.026,54.886,18.536,46.786,15.337,37.217,31.669,18.361,54.069
215,17.106,47.476,24.607,25.130,24.779,16.371,15.166,38.145,12.267,35.933
216,20.250,29.349,32.535,6.936,48.593,29.692,28.653,9.699,33.583,57.587
217,54.825,17.166,28.895,52.373,24.711,31.481,38.986,49.155,11.231,43.016
218,19.964,38.323,37.411,7.954,15.593,49.923,18.273,48.932,35.681,58.484
219,51.848,24.286,35.573,24.025,32.610,50.412,35.685,19.977,49.139,31.861
220,33.383,53.006,40.492,22.624,15.070,50.458,47.214,11.999,39.359,36.477
221,54.883,21.102,35.868,19.977,36.744,28.622,40.935,26.593,48.932,28.633
222,35.228,15.264,25.587,57.786,47.234,11.915,13.099,48.226,28.761,7.782
223,39.139,15.656,42.709,9.850,46.814,10.928,17.353,37.760,28.659,7.421
224,25.303,46.735,31.256,49.792,24.164,43.486,42.698,27.036,35.589,50.052
225,35.848,29.867,30.914,19.682,30.601,18.819,40.123,13.718,16.722,33.220
226,25.840,20.482,24.760,34.274,47.356,10.434,41.953,44.312,37.164,46.839
227,27.991,42.634,26.079,24.197,35.373,52.639,46.266,12.807,41.781,44.878
228,42.424,13.024,20.398,32.910,31.956,37.180,47.927,18.094,25.614,23.262
229,36.843,45.589,52.305,24.385,38.079,46.585,31.904,33.385,49.578,31.783
230,17.947,55.633,31.569,4.771,41.325,13.691,23.805,14.304,22.273,31.116
231,29.240,8.810,30.849,9.206,37.566,49.352,24.074,51.717,40.865,28.721
232,26.740,18.160,21.177,14.229,36.462,26.833,33.642,50.541,27.473,39.938
233,32.013,16.272,35.066,15.604,36.814,56.944,20.755,41.033,39.736,40.781
234,12.761,39.137,43.764,26.844,29.884,7.758,39.456,17.318,24.618,31.442
235,31.302,34.300,32.301,27.236,36.652,16.205,47.297,23.657,52.220,19.576
236,38.318,41.287,38.997,43.327,31.712,42.215,52.065,20.977,14.957,50.429
237,38.286,35.827,51.380,26.324,15.600,31.282,9.768,46.016,13.611,40.178
238,11.177,32.552,43.749,20.802,12.032,42.600,10.416,33.952,42.644,9.893
239,27.904,36.971,30.999,57.220,12.486,38.081,49.718,15.074,20.181,32.447
240,41.722,5.416,27.450,41.152,41.371,37.154,28.194,7.626,23.676,34.907
241,35.164,22.364,24.317,19.024,27.845,7.075,11.584,36.838,34.860,41.667
242,34.528,53.431,19.190,40.075,43.565,26.121,13.103,32.622,29.958,56.419
243,13.901,34.312,31.483,22.918,53.806,20.541,38.438,24.315,27.853,26.252
244,22.997,37.524,14.800,30.538,16.451,44.780,34.190,3.829,34.085,42.920
245,14.731,34.944,28.254,10.222,48.831,16.355,47.506,26.255,52.901,18.179
246,47.903,19.316,49.994,22.527,47.745,18.317,38.780,11.643,19.257,48.620
247,28.136,58.234,42.662,52.598,36.121,26.863,8.922,44.185,25.948,28.940
248,39.125,29.265,38.445,8.099,19.838,53.173,29.123,56.643,41.428,50.527
249,23.315,45.933,40.174,46.037,29.176,42.228,38.911,27.866,37.776,25.903
250,25.678,49.736,41.868,16.529,26.972,59.349,21.989,40.830,30.627,25.241
251,29.518,52.082,19.601,31.848,33.076,47.393,34.207,53.502,49.794,14.965
252,22.729,12.802,26.635,49.113,34.148,29.311,25.052,58.463,42.379,52.304
253,30.301,52.650,25.493,49.085,39.919,50.889,39.957,42.674,37.488,32.549
254,35.043,32.006,46.295,27.431,34.065,40.493,15.502,40.380,50.026,19.920
255,12.396,34.493,37.012,27.182,38.100,22.418,36.445,32.819,51.427,28.813
256,32.704,14.428,22.381,11.979,53.367,14.730,49.103,17.676,36.273,20.289
257,45.222,30.006,30.786,43.185,12.715,42.351,37.686,14.698,53.401,16.751
258,38.597,10.295,9.042,39.556,16.390,32.399,28.082,41.662,34.818,44.191
259,24.121,15.598,42.157,6.609,20.092,52.342,47.195,32.550,21.068,57.397
260,26.418,32.145,42.358,24.028,32.603,36.225,15.962,45.881,9.685,38.035
261,32.847,32.166,35.527,18.508,42.514,14.452,34.275,59.461,51.720,14.433
262,34.146,49.777,44.688,12.514,28.596,19.082,15.626,29.670,36.993,32.876
263,27.029,33.303,16.856,30.550,51.833,17.983,51.485,20.257,19.171,31.621
264,30.767,40.245,15.183,32.252,20.565,53.720,31.274,22.550,43.945,24.244
265,13.577,50.724,41.597,30.554,34.350,15.584,31.803,14.067,31.071,48.527
266,23.956,13.107,47.166,14.305,35.632,17.584,23.556,9.379,27.087,41.251
267,45.694,15.642,19.583,43.800,33.149,59.667,52.460,22.622,39.932,40.298
268,45.402,14.203,41.425,46.289,48.154,31.001,51.632,15.187,26.686,39.578
269,19.199,38.158,24.464,57.714,25.119,40.871,39.075,25.971,36.203,26.252
270,49.420,31.591,20.910,58.005,20.946,28.765,53.198,22.517,34.086,51.145
271,38.095,50.368,30.830,13.793,44.736,19.072,35.074,23.058,25.611,19.357
272,23.471,16.967,19.156,50.131,12.897,39.420,40.126,29.078,35.128,48.865
273,36.508,35.479,53.978,20.211,49.866,14.757,47.321,14.673,37.179,18.458
274,38.366,51.682,17.150,49.393,44.813,15.707,34.594,17.915,17.836,47.167
275,51.064,13.030,36.879,51.480,21.004,19.195,13.451,33.453,46.393,22.966
276,37.416,11.738,39.635,20.664,22.610,36.696,34.562,56.780,40.198,55.282
277,41.626,17.809,38.235,48.374,30.451,59.681,46.392,11.827,28.199,53.762
278,53.087,26.281,23.946,33.224,47.456,10.755,36.578,42.878,20.436,32.204
279,12.701,32.358,27.297,46.953,22.679,20.583,40.404,53.403,38.793,35.442
280,26.492,16.412,48.481,20.114,43.776,24.387,27.375,19.514,23.559,36.021
281,49.651,26.652,33.107,29.171,39.760,43.032,16.825,30.746,25.265,38.501
282,41.687,16.576,36.333,30.170,12.618,51.931,22.768,14.610,52.145,24.286
283,42.703,40.972,43.499,30.754,43.921,20.850,35.126,50.449,25.347,43.885
284,45.286,20.839,27.183,43.241,27.383,5.573,19.724,29.122,39.965,20.607
285,43.055,18.351,43.683,7.830,39.225,55.904,40.647,17.429,26.645,6.614
286,39.751,42.337,41.426,10.853,53.271,21.392,46.393,32.648,32.521,41.300
287,27.790,24.712,39.908,46.984,52.793,26.425,39.482,34.918,19.407,29.229
288,30.775,18.029,50.051,14.481,13.634,41.101,37.467,27.390,51.050,27.171
289,36.315,45.865,54.500,16.609,18.281,38.177,22.440,49.776,47.329,25.568
290,26.942,14.618,23.773,53.326,28.068,12.745,37.372,37.148,39.094,40.535
291,46.781,15.965,37.810,8.328,22.682,43.672,20.483,48.809,43.658,30.826
292,16.721,33.142,13.285,33.792,22.889,37.978,39.174,44.414,31.455,42.468
293,29.245,35.081,26.480,42.888,34.032,10.354,8.584,42.201,35.546,38.134
294,28.705,36.107,49.301,18.605,37.937,19.150,37.048,31.627,18.597,38.800
295,27.070,51.962,30.343,55.930,26.679,57.272,30.163,55.303,25.708,7.734
296,19.264,32.569,35.057,12.153,30.678,29.804,27.097,22.466,35.965,46.965
297,22.793,44.152,16.340,36.293,39.248,13.657,48.492,18.779,23.101,50.012
298,47.806,30.910,25.624,11.632,34.906,51.188,36.438,12.205,22.701,21.824
299,34.742,43.626,12.106,42.824,27.040,11.100,36.242,6.866,19.129,55.319
300,42.244,17.967,47.559,15.257,20.992,17.639,15.200,33.479,47.099,32.961
301,31.900,30.358,34.803,10.510,20.972,56.555,51.223,18.542,34.639,53.554
302,49.205,18.058,15.423,33.514,33.489,38.764,47.928,9.866,42.015,11.578
303,20.594,37.451,27.796,44.510,31.002,17.812,12.634,38.559,37.682,20.032
304,28.358,38.418,28.370,35.182,40.280,16.309,16.980,52.691,34.444,30.399
305,33.052,44.035,24.029,42.569,14.681,33.045,34.880,59.278,29.415,13.278
306,36.826,53.402,38.199,8.347,36.996,21.008,28.466,29.998,15.580,40.863
307,31.701,7.207,43.695,20.468,43.096,32.798,38.932,26.930,18.311,42.151
308,38.233,55.767,24.775,8.117,30.643,31.307,26.969,47.944,44.306,17.676
309,32.758,51.838,30.238,54.807,22.501,14.577,40.890,26.133,26.640,58.287
310,33.698,26.893,25.151,23.680,27.107,8.010,40.132,28.359,41.527,46.716
311,34.203,23.213,41.145,48.948,18.468,42.622,22.676,12.163,53.392,15.052
312,25.516,38.959,40.178,43.623,28.644,38.879,33.770,20.370,38.945,14.977
313,41.074,40.822,29.991,35.511,42.345,46.125,13.846,43.954,36.413,34.820
314,28.751,43.590,10.829,46.964,37.090,29.865,36.788,10.792,31.075,17.290
315,13.943,34.480,39.168,12.519,22.951,57.462,37.244,45.957,19.554,50.373
316,45.025,12.384,43.238,12.146,35.154,25.771,39.629,49.311,26.358,34.353
317,42.917,45.515,30.050,25.995,23.480,14.619,52.392,17.923,43.139,23.442
318,13.844,45.411,16.375,31.411,21.401,18.297,38.443,38.077,20.419,40.726
319,38.232,28.118,37.295,37.195,28.387,13.914,19.071,39.602,21.980,48.100
320,16.527,52.111,39.988,27.080,34.861,17.596,21.415,12.439,20.687,35.331
321,31.782,5.226,31.975,5.860,21.869,19.138,32.007,13.311,39.543,22.450
322,26.097,38.655,26.839,20.318,38.174,49.670,47.692,29.776,24.354,47.242
323,45.711,17.425,25.971,49.963,27.193,24.747,54.881,16.817,39.131,33.232
324,30.228,13.499,39.808,7.593,42.617,47.351,12.883,32.659,31.865,47.528
325,44.229,15.384,20.638,47.463,21.692,15.076,40.574,51.069,17.771,49.993
326,11.291,48.982,36.543,45.324,37.449,30.475,31.836,11.903,39.030,38.213
327,24.284,59.165,36.772,9.063,47.401,20.326,29.794,6.678,25.765,43.822
328,42.007,51.449,20.483,43.990,40.404,45.530,37.741,51.142,32.752,32.110
329,29.251,21.351,42.817,49.671,46.059,24.874,53.058,21.995,49.988,30.553
330,35.315,48.787,37.665,41.100,36.568,37.006,40.720,46.346,26.821,22.147
331,46.463,15.117,45.770,14.103,38.584,15.400,24.017,17.496,39.377,22.687
