 ,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5
75,34.479,32.901,20.760,31.842,17.564,35.733,39.552,9.997,30.985,48.802
76,36.149,43.802,30.836,46.575,43.807,24.234,30.881,14.424,30.001,48.158
77,45.265,15.585,20.954,20.484,18.456,13.774,43.097,11.405,15.081,19.351
78,37.958,49.485,34.010,52.635,19.885,40.778,46.132,21.553,31.745,43.196
79,38.379,42.735,33.274,49.716,37.076,50.175,36.975,12.975,35.013,13.239
80,16.495,41.323,32.310,35.116,37.712,11.145,44.443,14.585,30.258,48.321
81,32.386,10.289,31.405,23.760,38.964,14.170,38.750,17.654,39.081,12.434
82,22.131,18.054,21.862,52.039,32.296,52.728,27.869,24.359,26.985,25.404
83,16.813,45.016,34.736,13.349,37.991,9.431,34.666,11.847,34.357,43.606
84,15.307,21.922,35.546,33.365,30.762,52.141,24.588,36.507,37.458,43.219
85,37.711,24.390,21.613,33.580,27.311,39.946,21.337,25.208,37.357,22.873
86,29.166,27.654,18.664,22.001,26.717,38.609,29.722,33.492,15.831,41.566
87,35.217,31.780,41.873,37.241,38.707,36.245,36.587,36.440,21.615,35.676
88,29.632,47.009,42.292,45.844,18.356,15.245,43.687,21.088,28.714,36.335
89,21.505,32.324,21.330,37.150,19.086,42.548,27.083,44.658,23.961,24.630
90,43.216,23.726,44.454,45.103,30.131,39.653,19.741,10.959,23.827,51.113
91,27.235,9.477,27.588,26.233,38.160,42.470,28.755,41.799,19.152,33.136
92,30.737,48.488,30.409,26.738,32.999,17.948,41.860,32.849,26.721,39.935
93,27.432,14.541,20.873,36.011,41.471,17.460,17.786,41.881,25.478,26.196
94,30.388,37.250,38.410,42.053,46.223,42.312,25.533,12.890,40.760,42.895
95,21.088,16.567,37.957,51.828,35.588,7.784,33.947,33.443,44.168,18.573
96,24.657,11.496,44.942,38.241,24.651,12.605,44.678,46.976,34.791,35.720
97,26.889,44.231,23.610,42.227,27.392,13.048,21.577,37.334,32.100,15.407
98,35.669,49.356,21.632,37.489,35.639,15.073,33.626,7.747,16.998,18.794
99,20.479,42.320,32.954,43.312,33.868,19.020,44.314,48.430,16.458,45.106
100,37.484,26.059,40.198,11.180,34.241,55.961,22.870,22.829,26.439,41.105
101,44.934,42.171,36.054,29.671,22.347,32.806,41.431,28.152,41.020,29.294
102,16.865,18.648,39.328,51.863,42.511,15.439,24.544,14.464,42.108,13.553
103,37.842,46.220,24.226,47.494,35.758,53.020,19.622,33.949,33.339,32.083
104,38.254,46.913,40.894,9.853,18.207,18.594,17.581,26.793,25.247,28.796
105,24.610,40.696,27.240,27.492,41.776,31.264,27.326,29.656,23.171,35.642
106,16.724,20.807,25.508,33.318,25.740,29.968,44.068,36.852,36.761,23.758
107,32.443,6.766,22.341,10.546,30.574,45.900,33.659,55.341,28.780,6.972
108,33.734,13.837,26.940,14.892,37.443,25.592,39.463,32.322,19.360,32.312
109,38.396,48.175,31.540,22.027,40.795,10.329,30.650,43.429,24.250,52.085
110,36.620,48.858,19.714,37.867,34.535,9.544,24.346,28.632,33.390,12.970
111,22.387,53.235,20.043,49.248,30.195,44.715,24.373,27.956,34.578,29.625
112,32.261,45.151,20.735,43.271,17.800,35.065,17.029,22.150,22.006,55.006
113,29.655,23.430,40.714,32.212,19.372,53.575,37.193,43.335,42.392,44.735
114,28.635,6.383,41.806,27.055,20.183,8.793,19.875,42.213,28.150,30.661
115,31.818,8.183,20.026,20.545,31.566,39.699,36.927,39.779,38.299,48.117
116,19.471,15.684,30.248,10.903,29.732,48.556,41.011,30.151,25.021,8.831
117,42.397,19.044,21.974,52.448,42.461,41.233,38.285,23.310,21.053,25.359
118,36.739,47.566,32.507,56.058,29.731,21.959,31.626,13.804,40.092,17.293
119,43.427,37.851,32.860,28.575,31.792,19.262,28.565,7.057,42.241,10.740
120,36.294,8.185,15.452,40.061,27.818,41.228,18.224,25.161,43.428,47.224
121,35.565,25.422,26.460,56.088,38.843,10.133,26.201,27.767,37.899,32.617
122,37.205,46.827,26.970,38.987,16.542,40.243,22.556,41.325,24.539,33.901
123,36.305,36.757,45.119,43.404,39.481,33.725,29.954,11.480,22.783,51.632
124,28.186,24.576,30.864,18.188,26.216,55.159,38.298,51.429,24.128,33.888
125,28.038,25.841,30.019,51.756,38.495,44.290,29.394,35.949,25.423,51.894
126,16.450,46.812,31.205,34.497,43.134,41.996,35.714,44.224,43.113,35.779
127,34.244,37.626,39.230,25.440,34.947,34.187,28.111,40.538,22.394,7.283
128,33.299,18.909,22.544,44.463,23.298,19.365,41.294,42.822,35.210,22.165
129,22.619,39.210,19.769,41.247,15.426,45.863,39.365,27.424,42.205,20.614
130,39.480,9.452,32.763,38.225,36.402,47.792,39.157,43.688,37.132,17.860
131,38.947,49.114,29.307,50.207,36.621,23.654,25.716,51.127,36.163,49.240
132,23.830,20.194,22.821,26.694,31.401,51.374,34.040,22.110,29.010,13.091
133,20.332,49.106,40.246,15.585,24.805,9.978,32.897,44.093,34.865,56.378
134,43.128,16.948,31.894,12.008,35.529,20.106,41.137,45.363,33.913,9.186
135,34.364,18.109,26.272,35.223,19.636,22.301,42.393,40.363,44.063,35.291
136,41.840,27.392,34.868,26.799,38.321,8.806,45.255,39.772,25.698,27.514
137,37.819,25.814,36.045,31.496,21.527,41.597,44.626,44.801,21.982,49.296
138,39.801,13.714,24.457,41.142,23.177,9.468,26.579,53.226,44.133,15.990
139,19.838,19.028,32.608,48.980,41.770,39.376,34.924,9.116,24.205,37.302
140,28.007,48.036,34.992,56.276,19.534,28.218,45.282,14.678,26.119,39.331
141,34.672,29.345,21.674,49.813,39.674,54.161,24.266,25.824,43.439,34.136
142,43.768,37.749,27.827,15.977,32.857,54.581,29.351,47.146,38.265,33.184
143,25.462,45.583,31.433,40.408,22.011,50.658,17.809,43.952,39.349,33.013
144,33.598,32.246,30.411,37.257,29.569,29.012,37.324,15.837,29.449,28.618
145,41.469,38.387,31.489,27.539,24.457,37.807,20.362,30.832,20.676,35.425
146,22.855,36.387,28.899,11.120,30.356,32.049,22.702,18.585,21.287,24.048
147,17.927,46.324,23.311,26.368,23.395,39.767,21.011,33.469,26.392,32.351
148,22.144,43.446,23.331,30.312,17.711,28.568,22.471,28.579,17.091,48.378
149,25.089,31.987,21.484,47.748,24.715,39.151,31.631,28.291,31.786,32.463
150,36.265,33.986,27.080,51.421,40.399,40.406,26.483,20.997,41.427,20.393
151,27.980,5.820,38.993,51.714,25.000,36.547,43.877,26.025,23.990,49.558
152,34.633,51.623,41.426,25.031,30.079,45.195,22.642,10.301,17.715,23.452
153,28.488,6.037,32.519,13.545,32.366,15.851,23.054,32.052,23.744,13.520
154,20.267,51.110,33.695,9.603,40.223,44.517,33.009,6.253,23.964,39.084
155,35.982,49.663,35.769,16.175,16.106,20.720,19.904,18.593,45.050,24.447
156,28.759,41.813,32.194,41.201,39.578,23.967,31.723,7.661,38.907,32.085
157,23.404,36.811,41.044,44.891,24.462,11.482,21.882,13.659,42.401,40.976
158,42.281,43.395,34.393,31.573,22.280,8.888,18.519,43.582,25.535,43.393
159,20.726,33.064,21.128,47.356,20.574,35.817,22.158,21.414,36.355,36.024
160,44.098,39.857,36.757,10.721,32.026,21.911,22.838,12.233,31.084,13.144
161,40.119,21.397,42.889,14.323,28.000,10.937,43.645,22.572,42.826,41.862
162,26.641,43.801,30.088,11.524,22.273,32.122,32.840,29.700,31.680,8.658
163,22.970,50.180,29.710,6.474,29.825,49.814,35.661,6.980,25.666,51.567
164,25.123,42.552,22.928,9.556,38.581,19.638,40.723,51.445,32.000,56.731
165,35.692,54.329,41.054,52.250,20.136,32.023,19.697,51.920,18.259,27.522
166,29.244,27.878,24.741,32.661,28.055,24.461,30.745,16.341,39.499,36.899
167,17.916,48.269,17.477,46.765,29.841,33.463,15.401,17.779,32.451,27.541
168,46.424,43.362,37.169,10.474,32.907,40.991,36.142,34.974,41.241,49.484
169,22.671,27.110,29.245,48.797,33.849,46.053,26.216,14.509,32.432,10.897
170,43.785,21.245,34.341,54.380,39.428,34.820,41.283,12.280,31.413,37.288
171,24.748,24.077,44.707,24.200,43.952,26.617,33.858,6.614,20.944,46.732
172,23.871,50.025,42.330,27.781,16.234,20.054,28.959,10.121,34.332,48.691
173,19.044,26.680,35.346,10.727,33.163,14.277,36.172,9.262,38.724,22.223
174,31.052,25.951,34.773,41.818,39.135,21.459,34.049,28.028,35.905,8.460
175,33.425,15.716,21.404,34.062,26.677,17.646,27.238,15.271,34.508,8.070
176,19.750,41.425,30.222,51.003,36.610,16.631,40.064,49.294,31.290,45.272
177,19.071,36.260,31.470,25.191,26.192,49.613,24.687,27.943,27.299,53.606
178,15.896,45.183,25.884,54.037,33.832,49.052,31.486,44.058,25.767,30.039
179,34.463,48.577,33.557,51.448,21.015,45.810,21.735,36.047,30.253,18.394
180,43.856,43.502,44.286,19.455,42.370,46.820,26.385,45.123,17.068,39.709
181,43.233,34.440,29.166,11.987,23.336,8.479,19.098,38.270,24.170,44.660
182,31.823,44.069,40.320,53.701,41.275,32.353,29.942,8.939,19.452,40.187
183,21.123,36.995,33.739,40.027,40.838,34.843,23.198,17.050,25.380,27.731
184,24.874,43.091,36.868,11.417,33.058,29.613,43.210,21.207,27.237,51.252
185,40.749,24.933,27.860,36.064,43.226,45.424,23.432,47.509,20.036,33.893
186,18.271,20.533,36.509,54.929,38.086,37.602,33.874,25.372,37.788,27.806
187,40.036,27.395,27.961,37.825,27.697,6.366,21.611,38.098,33.129,35.179
188,44.807,44.652,22.440,23.660,44.974,49.449,16.111,24.768,37.142,15.020
189,29.834,46.918,30.053,10.777,23.373,39.210,45.195,36.690,18.029,25.381
190,36.407,53.042,35.424,22.063,22.864,19.069,30.262,29.728,22.162,11.798
191,16.214,39.070,22.383,34.256,31.023,51.129,32.347,13.911,28.459,44.363
192,31.869,23.409,45.236,15.998,38.191,8.201,27.084,49.950,36.533,16.411
193,34.810,28.028,33.878,47.780,16.492,46.119,18.703,23.797,38.297,8.703
194,35.804,37.566,37.669,10.579,18.549,42.974,27.319,11.286,44.548,35.850
195,28.273,14.983,40.934,23.568,40.378,21.526,42.920,45.449,36.976,21.579
196,36.198,28.692,34.291,33.987,28.836,50.607,31.444,13.959,24.989,17.131
197,25.467,33.988,24.308,46.626,22.612,46.576,23.433,26.958,39.450,47.428
198,32.902,15.467,19.799,13.632,21.380,15.753,18.139,20.596,26.020,47.285
199,23.063,7.036,31.970,20.506,28.660,38.968,39.575,52.309,22.078,15.686
200,18.901,46.607,23.657,25.927,26.942,12.413,16.064,38.334,19.349,19.500
201,37.623,33.011,23.198,32.790,42.734,48.403,38.518,40.315,33.295,47.913
202,19.361,48.300,22.311,9.951,18.858,42.782,35.311,51.071,33.469,44.456
203,27.777,40.257,31.722,38.871,35.678,44.500,24.365,8.480,25.136,22.834
204,28.018,19.251,31.994,7.301,42.230,39.988,32.267,26.707,22.174,54.677
205,24.020,40.328,41.816,40.588,35.491,46.569,16.888,48.582,34.247,17.957
206,28.577,38.675,15.921,38.573,32.936,37.963,18.896,42.120,26.821,14.389
207,37.501,26.491,25.046,42.985,20.189,41.384,31.002,12.150,33.123,40.564
208,20.095,49.372,32.904,40.160,22.923,33.744,34.567,27.299,39.612,10.941
209,42.789,21.432,34.168,43.059,36.904,28.969,19.399,45.655,38.993,46.614
210,43.441,14.794,34.919,51.487,41.840,19.813,15.481,47.206,20.361,39.950
211,39.731,41.472,23.839,34.671,41.472,25.637,30.627,35.387,23.818,14.885
212,21.148,10.764,42.886,24.672,16.214,21.015,28.088,26.555,22.274,52.823
213,26.073,18.294,33.650,43.837,32.760,13.296,20.012,29.501,45.980,45.394
214,34.024,36.180,36.903,19.550,43.239,23.089,45.879,44.904,17.177,15.012
215,30.908,51.992,33.090,24.760,31.194,35.215,38.870,12.632,42.380,16.789
216,24.170,40.005,39.035,14.028,31.953,36.684,33.089,21.956,30.054,22.460
217,20.311,28.118,26.757,39.961,24.368,26.635,31.769,16.975,37.032,8.738
218,15.610,45.991,44.352,46.468,32.869,34.098,31.257,40.191,24.028,43.594
219,26.424,7.679,25.842,52.358,27.982,32.181,44.737,16.201,35.076,51.040
220,45.261,20.229,24.748,20.927,17.937,14.639,25.779,6.058,20.043,37.468
221,34.672,37.500,26.504,45.705,17.003,14.816,22.887,48.748,18.647,37.509
222,21.084,14.501,43.663,38.306,36.010,46.579,34.659,51.705,29.360,16.603
223,46.037,43.193,34.411,45.500,41.104,15.866,21.425,43.413,18.475,52.662
224,33.922,16.953,39.282,50.679,21.842,20.667,43.983,42.603,40.854,46.067
225,27.607,54.889,24.676,49.951,35.605,26.707,17.678,25.261,24.552,20.923
226,29.013,47.942,26.804,11.464,17.902,22.855,37.313,43.277,42.530,14.373
227,19.608,30.224,23.404,53.661,39.938,41.027,22.210,18.796,21.933,10.135
228,38.986,45.833,34.562,50.047,21.381,40.571,19.316,37.521,36.643,55.420
229,41.688,10.291,20.686,44.008,16.316,21.972,29.910,20.299,37.937,26.118
230,38.723,29.858,44.611,16.723,37.404,17.818,19.481,27.129,27.814,27.578
231,35.953,33.718,19.424,25.336,23.382,20.812,15.674,20.160,40.607,10.400
232,42.074,17.576,36.503,51.604,32.068,50.162,26.631,29.247,24.999,54.752
233,45.735,45.279,43.884,16.289,33.323,30.654,32.036,19.231,18.246,23.208
234,31.435,49.652,42.335,18.092,16.037,41.684,33.436,44.312,43.223,46.590
235,41.633,16.402,46.556,42.655,43.594,13.963,32.465,40.231,28.826,32.653
236,43.292,23.227,23.653,16.589,41.322,21.256,20.592,26.695,22.748,40.262
237,36.267,34.890,43.518,33.775,28.390,27.968,26.572,33.317,27.529,19.887
238,38.800,48.769,17.854,39.947,23.617,21.882,37.460,53.855,22.928,54.432
239,31.394,55.371,16.215,26.233,18.570,29.870,18.223,45.113,26.345,52.871
240,43.936,34.033,44.225,17.008,20.959,39.839,23.646,25.285,24.914,47.357
241,25.726,50.342,21.281,30.980,17.525,28.301,21.112,41.481,25.052,43.473
242,35.969,21.954,39.828,47.040,33.872,49.614,25.934,28.596,43.624,36.795
243,20.285,14.146,27.093,9.250,32.849,51.691,30.943,24.532,27.220,12.084
244,20.636,29.069,16.278,17.387,27.309,52.743,36.481,38.272,30.673,52.074
245,18.110,18.107,40.020,23.698,18.177,50.944,27.773,50.079,21.777,38.465
246,34.989,6.550,23.266,30.871,37.925,33.677,30.290,44.710,20.419,22.370
247,33.330,13.030,40.223,40.692,24.451,28.588,44.166,15.629,16.462,26.566
248,15.427,19.161,41.956,22.038,31.562,54.158,25.124,6.044,30.653,37.490
249,36.715,35.976,20.472,33.699,23.871,47.269,26.877,45.191,34.141,28.968
250,43.350,40.716,45.408,21.994,29.855,55.556,33.996,31.844,31.485,51.163
251,23.366,36.147,37.150,8.912,28.653,48.291,41.881,11.527,19.598,25.744
252,37.264,10.824,19.452,33.387,35.731,49.465,32.494,29.882,27.400,31.491
253,21.600,14.606,45.728,44.786,28.448,13.164,24.713,39.974,39.279,38.466
254,35.806,32.570,41.891,43.856,40.904,32.563,38.156,19.446,35.809,31.670
255,34.184,26.666,34.345,8.433,35.670,40.871,21.765,52.381,32.932,33.867
256,33.435,43.860,17.390,26.823,28.278,50.033,31.886,18.373,19.741,41.222
257,25.043,54.524,31.779,52.756,42.629,34.950,18.089,34.207,27.558,13.734
258,35.165,10.704,44.529,38.847,16.922,48.315,18.203,40.693,35.917,22.546
259,41.414,27.215,23.355,18.989,22.234,47.083,28.258,23.943,24.023,21.245
260,43.400,16.597,32.128,21.929,32.326,56.038,21.776,25.071,37.465,52.820
261,29.593,37.471,31.128,8.511,28.302,44.307,34.087,48.952,37.406,54.125
262,33.778,38.652,18.340,16.947,27.139,50.098,22.609,50.316,35.002,24.598
263,33.783,41.446,18.440,46.661,21.581,32.731,31.673,14.559,37.494,52.038
264,26.006,44.207,16.346,19.708,38.249,37.669,39.509,35.859,26.907,26.081
265,23.118,37.737,27.400,33.253,38.586,24.850,32.093,49.443,44.639,24.060
266,41.467,10.725,33.221,32.418,40.197,9.871,27.970,52.509,29.353,21.936
267,45.217,43.656,44.641,46.609,29.128,5.961,20.895,10.823,34.623,13.920
268,31.893,38.595,42.612,28.118,17.203,27.174,32.750,25.121,20.592,22.890
269,20.729,39.758,42.598,11.891,26.778,15.833,22.889,28.055,16.825,39.735
270,18.051,17.626,30.902,52.768,27.757,15.228,35.072,48.275,22.571,32.289
271,36.754,48.197,41.162,16.708,35.189,22.985,41.903,39.871,31.214,50.167
272,27.895,22.649,26.103,31.566,44.507,32.698,21.694,38.287,32.047,49.858
273,24.751,29.157,18.542,12.018,36.777,16.024,38.098,43.543,27.000,43.520
274,21.057,49.798,26.344,37.181,31.890,41.392,43.377,23.466,24.763,22.151
275,21.452,50.085,43.299,14.783,32.856,41.721,20.141,25.990,39.606,30.022
276,29.728,19.348,20.982,19.739,18.827,40.046,27.550,15.130,38.992,30.101
277,25.137,52.517,44.060,49.996,30.814,45.818,31.450,44.976,23.494,40.723
278,25.361,55.303,31.402,13.713,37.166,12.563,40.522,45.233,35.990,25.141
279,38.269,51.852,37.806,14.606,18.527,46.745,17.326,50.114,39.503,47.854
280,34.603,20.998,36.289,30.915,44.550,40.667,19.873,27.030,23.151,8.097
281,41.120,49.997,19.515,27.945,21.345,25.334,38.618,26.329,32.182,16.830
282,25.848,35.866,41.274,10.531,23.722,28.192,37.295,33.804,16.774,39.549
283,24.092,54.195,35.365,14.619,30.035,10.844,33.799,15.376,39.562,31.615
284,31.302,12.565,25.194,30.109,22.197,37.710,28.999,42.930,42.386,42.773
285,27.969,26.221,31.365,30.726,19.699,43.937,35.630,39.478,20.467,10.391
286,28.526,30.202,30.768,23.713,28.504,23.785,38.482,53.986,20.917,38.008
287,16.858,15.218,26.816,55.157,23.420,27.997,27.744,35.122,25.687,40.139
288,22.829,23.514,20.859,41.633,25.761,17.832,25.679,15.127,16.120,40.412
289,21.419,43.907,20.895,41.852,39.274,51.616,19.515,44.909,18.495,38.171
290,40.991,14.844,32.657,27.393,18.898,48.673,27.542,28.859,27.111,30.391
291,24.511,9.649,23.732,18.457,30.737,15.367,19.967,17.335,34.851,18.977
292,17.813,36.464,33.865,14.836,21.559,30.300,22.888,54.037,40.914,52.635
293,20.372,14.160,25.412,41.235,36.668,37.345,40.358,11.254,29.809,15.349
294,41.154,30.413,38.210,34.795,30.421,48.721,25.198,18.699,24.977,55.451
295,32.226,28.094,35.039,50.176,21.273,27.883,15.987,22.704,32.806,33.888
296,15.190,45.597,16.065,25.974,37.057,38.119,31.886,7.260,20.425,36.127
297,23.325,15.119,32.164,44.610,28.299,16.478,37.321,50.547,43.346,42.969
298,27.383,8.097,30.803,51.558,45.249,21.152,31.558,39.292,43.961,20.542
299,38.654,18.289,40.263,50.328,34.834,54.898,42.355,18.321,39.067,35.369
300,34.192,49.765,25.729,26.917,40.590,26.021,34.644,11.046,39.491,23.765
301,36.137,29.795,31.012,30.860,37.462,31.632,32.386,29.429,39.136,46.169
302,44.368,49.455,30.603,20.284,30.992,51.489,43.945,22.405,34.986,36.212
303,35.452,55.070,31.779,40.347,36.272,24.465,19.901,28.762,18.468,51.010
304,27.344,20.676,24.213,18.373,40.607,40.333,26.078,35.079,31.776,17.687
305,38.918,51.462,38.747,35.550,36.409,45.375,15.067,45.137,31.070,55.784
306,39.232,43.821,19.405,11.273,30.520,13.392,17.425,48.990,34.011,38.496
307,23.595,23.628,20.030,41.401,26.454,32.503,34.570,10.996,20.380,25.820
308,38.455,33.498,27.669,26.001,24.910,11.600,36.022,23.600,35.963,45.896
309,29.800,33.941,24.540,19.124,31.664,33.862,42.790,45.539,22.788,12.575
310,23.912,50.979,35.225,18.427,24.167,46.347,26.278,32.732,25.654,23.609
311,28.421,46.890,37.679,26.585,20.413,20.617,42.353,40.498,22.678,34.318
312,25.050,50.793,38.775,16.422,29.937,11.887,16.241,36.909,21.082,12.862
313,32.687,44.543,36.829,23.623,37.878,34.626,19.654,15.649,39.885,19.570
314,37.253,47.839,41.349,26.225,43.486,40.315,28.900,53.219,29.088,49.830
315,24.232,14.332,28.537,28.205,26.912,21.078,24.243,7.095,32.776,15.011
316,38.214,28.389,32.157,22.965,36.104,26.012,20.297,19.970,27.608,10.836
317,23.758,7.095,25.160,14.673,32.638,43.102,27.756,48.779,45.016,34.169
318,26.589,22.655,34.088,24.726,43.545,50.363,44.789,38.471,28.668,36.228
319,25.503,39.998,28.726,44.998,20.630,27.621,44.111,19.209,44.663,39.137
320,45.856,24.061,31.487,28.435,36.621,8.564,38.162,31.792,27.952,15.166
321,34.298,49.050,34.162,56.287,28.761,36.132,19.309,32.416,35.425,22.194
322,40.241,34.454,35.861,23.412,41.131,21.992,36.706,30.439,30.211,38.161
323,26.238,40.961,38.515,53.128,36.457,47.125,21.429,33.692,22.025,42.700
324,25.869,30.344,39.056,17.910,45.250,15.281,36.627,35.543,42.253,33.450
325,40.870,31.541,38.742,52.536,43.006,12.879,23.664,54.994,25.945,33.746
326,31.228,19.725,30.578,8.567,34.437,37.455,43.905,16.155,28.582,9.947
327,25.797,53.622,20.091,12.282,33.595,33.200,34.355,41.621,41.979,38.930
328,34.762,41.438,21.513,44.441,38.206,49.301,25.863,7.671,35.092,33.387
329,34.293,56.197,34.140,29.288,33.167,17.090,34.015,55.545,38.694,44.510
330,30.690,23.163,28.798,26.128,38.884,51.112,16.152,42.055,36.488,11.573
331,28.609,21.600,35.288,8.795,32.520,11.038,42.143,49.176,22.949,19.923
