 ,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5
186,30.859,27.491,21.024,21.980,46.450,33.687,33.358,36.208,34.691,40.623
187,30.743,21.725,26.077,16.980,55.538,44.005,33.248,15.818,57.556,27.537
188,13.466,33.769,22.496,18.804,21.578,13.464,34.682,22.639,33.123,16.024
189,50.625,51.430,34.757,38.377,40.523,51.154,49.767,33.276,26.046,23.482
190,13.447,28.810,31.836,22.909,53.269,30.020,35.124,26.822,44.219,42.938
191,23.672,9.083,9.604,30.710,31.508,28.595,18.412,30.440,18.365,30.929
192,22.778,13.426,19.040,21.646,54.947,33.885,32.095,20.789,49.536,43.063
193,53.135,33.331,18.003,21.023,8.253,21.590,18.833,17.783,31.407,14.973
194,17.764,25.400,16.303,34.232,25.554,33.726,25.817,35.804,9.048,28.359
195,46.488,50.473,24.990,20.009,14.986,29.675,47.609,48.324,52.326,47.941
196,26.863,30.236,23.896,16.566,15.553,20.614,44.420,24.632,16.874,27.175
197,46.151,29.631,28.255,25.446,46.736,33.305,48.913,34.132,32.608,46.118
198,21.220,33.964,29.567,9.799,17.560,12.585,40.398,37.100,55.422,33.359
199,33.046,31.846,35.480,29.792,37.661,26.213,45.456,46.047,16.146,16.573
200,32.835,32.555,55.055,42.129,33.055,36.980,57.508,30.760,52.569,25.353
201,17.328,34.272,19.520,18.289,57.511,31.690,32.639,41.352,14.621,25.983
202,33.793,28.224,50.196,44.346,44.127,45.959,57.949,38.462,34.929,38.410
203,42.959,32.060,22.651,36.728,59.067,31.727,16.070,31.435,33.827,39.011
204,38.590,38.496,33.158,22.011,16.958,24.065,24.345,17.837,11.816,27.448
205,57.825,40.865,21.300,9.418,32.159,38.494,57.069,34.194,38.371,33.258
206,17.173,30.366,19.079,34.914,34.410,37.951,33.341,44.166,44.527,31.153
207,41.442,36.929,28.129,23.330,41.703,50.359,46.859,27.823,51.139,27.259
208,37.386,38.716,51.581,26.480,22.927,32.038,46.151,47.719,39.157,44.616
209,40.452,23.455,58.235,33.250,27.776,21.082,43.166,43.900,37.245,41.967
210,42.143,35.645,27.724,19.546,46.849,38.899,16.816,27.400,54.271,44.137
211,42.832,24.184,51.671,49.871,39.442,31.900,40.684,28.166,57.638,43.665
212,16.786,12.963,41.581,27.834,52.532,50.184,52.638,36.284,49.676,44.468
213,24.938,10.928,41.606,37.200,36.887,46.493,39.104,51.877,36.909,31.349
214,12.574,32.310,58.809,39.146,40.099,34.577,50.727,51.477,15.779,21.399
215,42.591,22.727,43.936,29.636,18.071,30.718,33.666,18.769,25.317,36.795
216,47.447,50.698,24.069,30.268,29.003,15.114,22.577,8.899,24.080,36.506
217,48.635,34.247,17.025,20.887,15.722,37.240,12.205,19.695,19.636,32.937
218,20.359,30.712,53.429,40.466,24.093,16.804,48.962,49.507,27.571,11.106
219,11.384,33.501,17.663,20.553,50.127,47.779,46.980,26.844,44.357,22.315
220,17.223,23.927,42.531,33.967,37.561,27.177,34.061,46.177,11.802,25.799
221,22.869,30.971,55.219,39.845,26.799,34.893,39.684,30.141,50.426,38.482
222,26.180,15.036,44.651,44.388,43.541,29.940,37.748,41.002,34.259,44.732
223,43.844,29.665,42.938,30.162,56.155,36.919,58.603,33.976,15.075,27.202
224,17.803,31.640,52.503,26.458,26.433,26.301,17.147,33.677,51.996,21.983
225,53.994,42.476,43.265,36.814,50.083,50.044,21.855,30.693,33.271,41.447
226,53.225,49.995,33.706,24.000,31.359,25.118,39.915,45.536,18.942,24.411
227,8.307,23.468,33.286,38.440,35.976,49.318,59.698,34.122,22.442,12.508
228,7.969,25.039,27.961,19.623,28.192,21.214,45.571,31.652,32.562,28.200
229,29.438,19.280,31.597,11.310,13.481,34.249,23.162,8.558,46.797,39.555
230,14.236,32.097,43.033,27.567,20.770,36.712,23.143,16.647,12.579,30.766
231,37.882,31.852,42.828,31.892,18.521,22.066,33.564,25.652,57.889,31.911
232,39.209,24.019,53.898,32.217,51.293,26.833,57.585,43.610,32.396,45.526
233,16.686,14.508,32.017,40.228,37.239,31.036,21.317,8.979,39.166,35.536
234,21.941,37.193,24.674,34.805,34.457,27.342,33.052,27.217,33.103,22.655
235,44.870,47.004,25.820,10.001,10.494,30.472,55.719,41.493,58.314,32.177
236,36.062,20.908,55.673,34.856,59.410,36.530,54.123,37.533,44.705,37.779
237,17.306,27.841,37.596,37.510,23.686,25.836,24.000,8.603,26.293,10.839
238,12.327,33.520,23.228,21.201,44.260,27.633,26.946,11.793,55.678,31.350
239,35.380,37.415,28.397,14.653,31.054,13.379,44.459,45.901,48.740,34.177
240,51.373,38.765,41.699,53.005,27.300,17.891,31.381,19.476,57.323,28.430
241,42.626,28.924,12.324,34.648,29.542,25.150,51.337,38.724,43.469,24.466
242,10.955,17.821,52.123,31.151,54.388,32.160,44.969,26.114,37.826,43.785
243,35.783,48.833,22.588,8.195,50.531,26.416,33.754,47.518,53.797,31.558
244,46.630,22.991,24.200,34.516,44.512,25.365,24.655,22.703,31.426,33.648
245,36.106,41.661,24.822,34.968,11.758,21.728,51.221,42.896,33.792,32.826
246,57.978,42.381,31.441,13.472,32.295,16.555,46.278,42.827,50.471,39.667
247,32.873,21.870,56.972,45.695,15.616,10.439,41.443,22.709,21.935,15.170
248,22.904,34.913,46.994,25.651,18.249,27.919,46.121,30.159,39.462,40.732
249,51.161,50.620,56.732,26.942,52.311,40.715,30.431,21.353,27.462,15.843
250,28.757,29.063,20.152,30.002,31.850,34.209,26.026,24.653,50.573,36.659
251,44.755,36.286,44.222,39.125,31.203,30.468,18.018,12.771,36.495,39.910
252,28.315,9.743,16.235,13.039,17.078,9.867,37.053,40.812,22.912,22.484
253,38.291,49.115,40.362,28.638,50.883,50.446,37.490,24.975,15.263,32.746
254,32.086,33.269,21.459,13.923,36.214,36.906,52.946,30.966,53.806,46.566
255,38.169,41.627,45.332,43.986,23.730,34.597,25.026,30.916,52.563,24.572
256,43.571,23.123,32.362,12.171,18.884,19.646,28.889,14.419,24.263,13.348
257,41.425,36.360,47.195,49.886,16.693,18.781,29.537,14.584,37.738,51.345
258,19.468,27.445,32.881,22.037,27.837,22.061,44.262,25.302,41.112,35.868
259,30.602,24.366,39.369,29.548,19.546,12.671,28.833,12.843,12.656,24.038
260,50.484,45.135,16.888,12.074,15.437,18.339,7.944,24.455,15.953,12.987
261,23.654,12.317,55.189,39.581,21.712,29.082,24.644,21.691,44.611,49.407
262,57.665,37.114,41.993,38.453,22.587,9.438,35.800,31.362,49.862,41.852
263,29.805,15.112,58.942,36.704,48.421,34.379,21.705,14.790,33.594,19.064
264,22.876,35.565,13.736,24.921,34.078,27.757,54.619,36.955,19.904,30.427
265,50.068,29.017,52.071,30.006,13.026,25.609,12.900,18.730,41.209,21.229
266,17.682,29.794,29.241,31.552,44.561,22.839,50.733,28.203,24.766,33.737
267,23.146,33.166,52.219,43.372,14.757,27.706,44.563,21.015,53.129,22.725
268,30.089,18.960,44.711,33.534,17.218,27.298,16.079,27.927,27.242,32.198
269,41.761,43.128,27.187,11.001,40.929,25.249,22.356,33.923,39.474,33.498
270,25.690,10.048,17.246,14.885,47.374,34.306,57.335,29.511,55.861,35.332
271,32.308,28.673,25.008,22.084,54.626,35.751,27.075,10.374,37.256,25.728
272,22.930,11.588,46.567,51.884,43.315,50.053,53.681,24.119,20.104,11.742
273,41.679,31.951,23.902,21.729,52.735,33.745,20.728,31.957,15.753,37.213
274,32.585,46.080,33.567,28.110,28.537,21.410,31.078,17.359,24.379,17.549
275,37.734,39.933,33.377,37.195,22.983,21.753,32.515,43.632,27.235,9.441
276,36.106,36.884,12.299,18.798,23.284,11.707,16.351,11.217,25.325,8.713
277,31.340,24.953,41.695,50.159,50.698,26.510,21.381,24.720,35.040,18.589
278,47.108,32.499,51.599,27.587,16.819,31.319,33.437,44.529,10.901,18.425
279,17.567,22.109,31.818,25.627,30.125,12.653,33.303,23.618,55.170,44.320
280,34.787,42.575,44.288,51.805,32.163,45.693,30.520,13.612,33.767,26.994
281,44.814,43.966,35.842,42.602,54.397,47.380,22.665,35.340,37.785,41.517
282,24.842,33.541,39.062,37.311,32.962,28.010,40.298,24.938,21.513,8.349
283,33.575,13.764,45.447,35.776,48.690,29.893,39.596,24.448,11.011,22.751
284,39.803,35.182,32.180,31.936,22.677,18.691,28.897,9.188,21.580,8.647
285,52.784,40.102,21.442,19.000,40.511,42.086,57.725,32.348,18.869,37.048
286,32.627,46.024,30.999,40.537,34.093,37.149,52.680,26.250,46.696,29.447
287,51.049,42.994,31.093,37.039,55.733,40.563,12.105,15.162,29.397,22.799
288,21.763,22.723,59.208,33.695,17.596,36.070,25.897,20.541,35.216,16.690
289,29.447,17.151,10.128,28.735,37.709,26.997,54.043,40.131,35.686,22.839
290,9.655,28.832,39.857,25.894,52.539,22.991,41.462,23.544,14.113,16.508
291,18.370,21.409,35.822,27.398,37.092,25.846,54.593,46.259,48.790,27.215
292,56.604,39.859,31.807,31.655,20.785,11.075,26.842,22.538,34.108,25.414
293,16.925,11.586,32.795,35.577,57.091,41.877,29.549,32.672,35.208,36.098
294,52.667,39.216,42.673,39.509,15.440,32.040,15.201,27.712,33.539,46.620
295,33.224,19.549,17.647,11.637,58.137,34.730,39.831,33.984,47.625,21.627
296,17.216,31.471,11.512,24.590,35.243,47.417,27.659,17.615,46.088,38.888
297,29.361,19.720,45.767,21.916,10.721,30.493,31.688,21.369,54.174,27.635
298,16.004,21.968,42.186,33.698,39.614,42.714,24.318,16.152,36.453,41.567
299,18.212,10.076,42.369,34.932,45.029,41.110,46.473,30.582,25.671,19.230
300,30.968,31.586,25.918,33.406,22.055,13.640,43.128,38.432,56.258,44.633
301,18.792,23.862,24.118,8.151,39.860,39.225,55.971,25.622,33.446,34.540
302,37.475,31.720,12.700,31.327,53.984,45.045,44.451,31.438,14.618,26.719
303,21.787,34.355,53.820,29.847,43.093,30.196,20.866,30.360,27.372,29.822
304,48.928,26.784,45.672,50.588,22.109,17.869,37.343,41.538,52.643,28.577
305,35.689,21.536,47.408,26.070,47.988,41.310,48.131,49.579,24.246,35.085
306,31.716,41.918,42.372,46.587,54.394,34.580,52.619,37.454,24.264,33.840
307,37.686,36.844,49.278,28.241,56.099,27.635,53.453,27.586,32.361,30.856
308,39.380,48.323,48.014,37.396,31.848,16.557,35.960,33.037,50.244,39.720
309,34.071,43.378,48.360,52.415,15.698,36.476,55.703,29.856,32.206,16.044
310,48.183,43.881,16.689,23.284,26.089,22.579,49.918,47.342,20.924,9.860
311,37.467,49.480,39.191,39.756,15.247,35.209,49.726,33.686,28.983,9.345
312,53.568,26.519,42.536,25.897,18.946,32.776,21.994,25.219,16.817,23.569
313,12.284,29.792,17.295,30.754,38.423,29.381,41.709,22.629,37.200,25.534
314,48.238,21.008,53.595,38.944,35.957,45.218,20.627,21.841,37.430,25.418
315,25.458,30.854,54.913,38.502,24.762,35.969,14.386,32.830,48.997,49.860
316,19.090,27.849,14.796,13.990,45.446,20.737,41.291,26.674,32.089,17.103
317,17.494,18.905,48.681,51.872,27.513,10.786,23.165,37.310,38.515,39.972
318,41.365,33.349,21.313,18.538,56.131,27.819,40.588,35.120,33.305,21.601
319,37.723,42.734,12.775,21.672,50.511,29.405,23.403,33.224,27.804,18.637
320,33.860,26.084,37.429,48.150,16.606,13.255,12.486,31.728,25.032,11.992
321,49.094,47.696,52.327,40.323,50.936,42.911,13.798,25.832,43.102,48.427
322,47.490,41.939,20.460,11.750,34.049,31.194,29.930,31.129,32.768,26.507
323,54.989,30.731,17.331,33.378,21.553,36.405,17.049,34.170,13.360,34.665
324,38.116,26.574,34.995,21.691,28.299,31.911,18.290,19.969,31.981,23.694
325,58.854,39.125,37.262,46.270,19.823,11.152,32.392,38.823,33.341,44.345
326,31.227,27.541,27.934,18.886,44.468,26.709,34.743,43.626,14.169,18.680
327,12.831,16.442,50.821,21.534,25.199,21.497,58.001,36.051,38.788,23.854
328,48.065,47.324,57.479,41.239,35.362,31.043,16.772,23.251,29.244,16.638
329,15.365,17.501,47.790,39.014,21.421,21.053,40.127,48.432,22.050,35.307
330,41.830,30.077,44.567,43.170,51.364,29.275,12.277,15.030,12.598,30.691
331,16.745,30.108,20.051,33.717,31.622,32.590,46.577,37.767,23.397,17.705
